arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
llama3_2_3b__production,122261,In mens 330.1 Second stall toilet seat is broke right off,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11829.252243041992,1627,76,False
llama3_2_3b__production,FM-592595,"After hours - AVH: UNL PD paged, flow alarm on the fire panel. Was called in a second time at 12:30 a.m. (General Comments)",0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12434.115409851074,1650,79,False
llama3_2_3b__production,UAF07-0019611,SB: WR CAFE: COOLER HIGH TEMP ALARM,0,Xs9,HIGH,0.93,[llama3.2:3b] Coolant temperature sensor Xs9 showing high reading — possible cooling system failure,False,1,12181.001663208008,1625,78,False
llama3_2_3b__production,113097,ceiling leak looks like tile is ready to break out,0,Xs2,MEDIUM,0.83,[llama3.2:3b] Bearing temperature Xs2 showing elevated reading — possible bearing overheating,False,1,11809.544086456299,1623,78,False
llama3_2_3b__production,FM-644350,"Sensor troubles at Selleck 7,8 and 9000 buildings. (General comments)",0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11984.371662139893,1633,79,False
llama3_2_3b__production,UAF09-0013481,SB: KITCHEN: LEAK UNDER DISH SINK,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11564.18514251709,1626,76,False
llama3_2_3b__production,126604,CB 232 is sitting at 23. They have tried to lower the temperature about an hour ago and the instructor has advised the room is still very warm.,0,Xs10,MEDIUM,0.83,[llama3.2:3b] Ambient temperature sensor Xs10 showing elevated reading — possible room heating issue,False,1,12247.441053390503,1645,79,False
llama3_2_3b__production,FM-511636,After hours -- could not see Family Resource Center on jEMS - believed the steam heat to be off. (General Comments),0,Xs10,MEDIUM,0.63,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight fluctuation,False,1,11173.797130584717,1638,75,False
llama3_2_3b__production,UAF07-0025244,SB: BSMT MECH RM: LOUD BANGING NOISE,0,Xs12,MEDIUM,0.83,[llama3.2:3b] Acoustic sensor Xs12 showing elevated noise level — possible mechanical issue,False,1,11123.91471862793,1628,72,False
llama3_2_3b__production,77260,Roof leak - bladder is not catching all of the water R/C Darcy,0,W3,LOW,0.53,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible bladder issue.,False,1,11321.393013000488,1628,74,False
llama3_2_3b__production,FM-525186,There is a major water leak in ANSC room D165. (General comments),0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11751.13558769226,1630,79,False
llama3_2_3b__production,UAF09-0009619,SB: ZONE #4 TEMP OUT OF RANGE,0,Xs9,MEDIUM,0.83,[llama3.2:3b] Coolant temperature sensor Xs9 showing elevated reading — possible cooling system malfunction,False,1,12402.183532714844,1623,79,False
llama3_2_3b__production,104292,assuming ceiling leak - water coming into kitchen area,0,W3,LOW,0.83,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible leak in kitchen area,False,1,11639.801502227783,1622,77,False
llama3_2_3b__production,FM-634099,After Hours - LLS Leak in Room 3A stacks area. (General Comments),0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11537.365198135376,1631,76,False
llama3_2_3b__production,UAF08-0017618,SB: WATER SOFTENER SMALL LEAK FROM AREA,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible small leak,False,1,11491.03832244873,1624,76,False
llama3_2_3b__production,120400,Leak from ceiling SW corner of work control,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible leak detected,False,1,10045.957565307617,1621,64,False
llama3_2_3b__production,FM-611139,After hours - Glycol leak in RM015. Single ceiling pad damaged and small amount leaked on floor. (General comments),0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible leak,False,1,11260.215044021606,1638,75,False
llama3_2_3b__production,UAF08-0015197,SB: 726B: HEATING PUMP GOING DRY,0,Xs4,MEDIUM,0.83,[llama3.2:3b] Oil pressure sensor Xs4 showing elevated reading — possible heating pump drying out,False,1,12077.107667922974,1627,79,False
llama3_2_3b__production,116962,Water from toilet leak in WA 224 (See FAMIS request 116961) leaked through ceiling into the bathroom light fixture.,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11967.174291610718,1640,79,False
llama3_2_3b__production,FM-574137,After Hours - Control Air Compressor running continuously. (General Comments),0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe spike — possible continuous operation,False,1,11050.166368484497,1627,75,False
llama3_2_3b__production,UAF08-0016260,SB: RM 301: CEILING LEAK,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible ceiling leak,False,1,11105.289220809937,1623,75,False
llama3_2_3b__production,101579,Water running down elevator shaft Kone called Monday Aug 20/18 @ 5:30pm Ref #13010804,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12156.548500061035,1638,79,False
llama3_2_3b__production,FM-670199,After Hours - HEWP Trouble Alarm on Fire Panel Fire Pump Rm 15 (General Comments),0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11732.455492019653,1633,76,False
llama3_2_3b__production,UAF07-0013841,SB: BRISTOL BAY: SF2 TEMP IN ALARM,0,Xs5,HIGH,0.93,[llama3.2:3b] Oil Temp sensor Xs5 showing severe spike — possible overheating issue,False,1,11965.701580047607,1627,77,False
llama3_2_3b__production,93820,ceiling leak - pretty decent - tiles fallen down ELECTRICIANS added - ceiling tile with sensor in it,0,Xs2,MEDIUM,0.73,[llama3.2:3b] Ceiling tile sensor Xs2 showing moderate drop — possible water ingress,False,1,12222.470998764038,1634,80,False
llama3_2_3b__production,FM-721791,After Hours - JH Basement women's restroom toilet flush valve continuously running. (General Comments),0,W3,HIGH,0.98,[llama3.2:3b] Toilet flush valve continuously running after hours,False,1,10339.529275894165,1632,70,False
llama3_2_3b__production,UAF09-0024570,SB: BRISTOL BAY: GLYCOL TEMP IN ALARM,0,Xs5,HIGH,0.93,[llama3.2:3b] Lubricant temperature Xs5 showing severe spike — possible overheating issue,False,1,12069.353342056274,1628,79,False
llama3_2_3b__production,88271,There is an active leak in the ceiling above Gina Swan's desk in LY 610. Can this be looked into and the ceiling tile replaced. Thank you.,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible leak in LY 610 ceiling,False,1,12112.826347351074,1645,79,False
llama3_2_3b__production,FM-511917,There is a steam leak in a pipe above the cage washer in small animal room D178.,0,Xs2,HIGH,0.93,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible steam leak in pipe above cage washer,False,1,12440.202474594116,1632,81,False
llama3_2_3b__production,UAF07-0014855,SB: SERVER RM HIGH TEMP ALARM,0,Xs3,HIGH,0.97,[llama3.2:3b] Motor temperature sensor Xs3 showing high spike — possible motor overheating,False,1,10703.32932472229,1621,71,False
llama3_2_3b__production,87354,There is a ceiling leak near the washrooms main floor corridor around a access hatch in the ceiling. There is some concern about the hatch falling as the drywall around the hatch is swelling,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible access hatch seal failure.,False,1,11731.284618377686,1650,77,False
llama3_2_3b__production,FM-526390,After Hours - MOLR CHW Building Return Pressure Low Alarm (General Comments),0,Xs8,LOW,0.53,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing slight drop — possible minor leak or pressure loss,False,1,11991.986513137817,1630,80,False
llama3_2_3b__production,UAF09-0024939,SB: SF4 GROWTH CHAMBER TEMP ALARM,0,Xs5,MEDIUM,0.83,[llama3.2:3b] Oil Temp Xs5 showing elevated reading — possible growth chamber malfunction,False,1,12367.069721221924,1626,77,False
llama3_2_3b__production,116300,"Convection oven, temperature of top oven. Over heating Main Kitchen, Bakers Section",0,Xs9,HIGH,0.93,[llama3.2:3b] Coolant temp sensor Xs9 showing severe rise — possible cooling system failure,False,1,12040.529489517212,1630,78,False
llama3_2_3b__production,FM-513654,There is a leak in the ceiling of PLSH room 372.,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12120.532274246216,1628,79,False
llama3_2_3b__production,UAF08-0000759,SB: ALARM TEMP BELOW 35 DEGREES,0,Xs10,LOW,0.55,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible cooling issue,False,1,11906.31651878357,1624,77,False
llama3_2_3b__production,120491,Please have a look at SP 005. I believe it’s been running for quite a while. The pump is very hot. I shut off the switch at the motor starter. Thank you.,0,Xs3,MEDIUM,0.83,[llama3.2:3b] Motor temperature sensor Xs3 showing elevated reading — possible motor overheating,False,1,11961.782455444336,1652,78,False
llama3_2_3b__production,FM-577090,After hours - HHW2 had differential pressure error. Diff PR was too high. Calling for 5 psi and could only get down to 7.2 psi at minimum pump speed. (General comments),0,Xs8,MEDIUM,0.73,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing elevated pressure — possible pump issue,False,1,11719.575643539429,1655,78,False
llama3_2_3b__production,UAF08-0013306,SB: AH #6 DISCHARGE A TEMP LOW,0,Xs10,LOW,0.58,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible cooling issue,False,1,11759.006023406982,1624,77,False
llama3_2_3b__production,121981,"the first stall of toilet bow was plug again, please check thanks",0,Xs2,MEDIUM,0.83,[llama3.2:3b] Bearing temperature sensor Xs2 showing spike — possible bearing fault,False,1,9854.333877563477,1626,65,False
llama3_2_3b__production,FM-620119,"After Hours - Event going on at TEMP and AHUs were not running, reported but Brooke Hay (General comments)",0,Xs10,MEDIUM,0.63,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible cooling system malfunction,False,1,10074.13649559021,1636,67,False
llama3_2_3b__production,UAF09-0010062,SB: AIR HANDLER #11 SUPPLY AIR TEMP LOW,0,Xs10,LOW,0.55,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible air handler malfunction,False,1,11743.175029754639,1625,78,False
llama3_2_3b__production,110016,WA 545 - thermostat is not working properly. Temperature is set at 72 degrees but the room is super hot.,0,Xs10,MEDIUM,0.83,[llama3.2:3b] Ambient temperature sensor Xs10 showing elevated reading — possible thermostat malfunction,False,1,11902.846097946167,1637,78,False
llama3_2_3b__production,FM-713963,"After Hours - DEV Low system battery, ground fault alarm. (General Comments)",0,Xs12,MEDIUM,0.73,[llama3.2:3b] Acoustic noise level sensor Xs12 showing elevated reading,False,1,9445.68157196045,1629,63,False
llama3_2_3b__production,UAF07-0022548,SB: 1ST FLR: LEAK IN CEILING,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11886.534214019775,1626,79,False
llama3_2_3b__production,128052,Second sink from the right has a tap that has been leaking for some time. The leak has now turned into a stream and can't be turned off.,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11445.2064037323,1644,76,False
llama3_2_3b__production,FM-624708,(After Hours) Custodians notified Jason Ross of a leak in the pottery room at Richards. Bucket was used to contain the leak until morning. No damage. (General Comments),0,W3,LOW,0.57,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible overnight leak,False,1,11016.12377166748,1650,72,False
llama3_2_3b__production,UAF08-0012504,SB: DOMESTIC HW TEMP LOW,0,Xs10,LOW,0.55,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible heating issue,False,1,11522.017002105713,1621,77,False
llama3_2_3b__production,84255,Leak on the heating system.,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible heating system issue,False,1,12358.513832092285,1619,77,False
llama3_2_3b__production,FM-515595,After hour - The domestic water booster pump at OLDH is leaking. (General comments),0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11998.925685882568,1631,79,False
llama3_2_3b__production,UAF07-0008369,SB: SF-2 LOW TEMP DETECTOR ON,0,Xs5,LOW,0.58,[llama3.2:3b] Oil Temp sensor Xs5 showing slight rise — possible lubricant degradation,False,1,11946.088075637817,1623,77,False
llama3_2_3b__production,130432,Low coolant level alarm on generator. Called in at 10:00 am,0,W3,LOW,0.58,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible generator maintenance needed,False,1,11613.353490829468,1628,76,False
llama3_2_3b__production,FM-649225,After hours - At WHIT the 1st floor women's restroom handicap stall gurgles and is not flushing correctly. The reporter is afraid is will overflow. (General comments),0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12169.590473175049,1650,79,False
llama3_2_3b__production,UAF07-0017664,SB: PALMER AG FARM: AIR TEMP ALARM,0,Xs10,MEDIUM,0.83,[llama3.2:3b] Ambient temperature sensor Xs10 showing elevated reading — possible environmental issue,False,1,11955.6143283844,1625,78,False
llama3_2_3b__production,106232,"Hi, There is a liquid leak from the ceiling that is started to pour water down onto the electronics in the composition lab. The keyboard that got wet smells like sewage. Please resolve quickly.",0,Xs12,HIGH,0.83,[llama3.2:3b] Acoustic sensor Xs12 showing spike due to water pouring onto electronics,False,1,12109.443187713623,1651,77,False
llama3_2_3b__production,FM-502667,Fire alarm support for sprinkler leak in Resident Director's Office.,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12453.656911849976,1626,76,False
llama3_2_3b__production,UAF07-0024712,SB: BLDG STATIC PRESSURE ALARM FAILED,0,Xs12,MEDIUM,0.83,[llama3.2:3b] Acoustic level sensor Xs12 showing elevated reading — possible building static pressure issue,False,1,13355.637311935425,1624,80,False
llama3_2_3b__production,104451,assuming ceiling leak - water coming into kitchen area PAINTERS added to patch and paint,0,W3,MEDIUM,0.93,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible leak in kitchen area,False,1,12116.766452789307,1630,78,False
llama3_2_3b__production,FM-606411,"After hours - ARCH Hall, fire alarm trucks rolling, operator states panel reads main module water flow east building. (General Comments)",0,Xs2,HIGH,0.98,[llama3.2:3b] Bearing temperature sensor Xs2 showing extreme spike — possible fire alarm activation,False,1,10984.440565109253,1639,66,False
llama3_2_3b__production,UAF09-0024934,SB: BOILER #4 EMERGENCY SHUTDOWN ALARM,0,Xs2,HIGH,0.98,[llama3.2:3b] Boiler #4 bearing temperature spike indicates catastrophic failure,False,1,10469.373226165771,1626,73,False
llama3_2_3b__production,91874,Fire Pump Controller has a Loss of Power trouble,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe spike — possible pump controller failure.,False,1,10411.827564239502,1622,70,False
llama3_2_3b__production,FM-611128,After hours - UNL PD Fire Alarm. (Water flow switch on fire sprinkler system needs replaced),0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe spike — possible pump seal failure.,False,1,12305.38558959961,1634,76,False
llama3_2_3b__production,UAF07-0025913,SB: SUPERCOMPUTING: LOW COOLANT ALARM,0,W3,LOW,0.56,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible minor issue,False,1,11186.110496520996,1626,75,False
llama3_2_3b__production,107712,KI232- the water temperature is very intermittent. It goes for hot to cold to barely warm.,0,Xs5,MEDIUM,0.73,[llama3.2:3b] Oil Temp Xs5 showing fluctuation,False,1,10163.991212844849,1634,66,False
llama3_2_3b__production,FM-729665,After Hours - MOLR Room 1ST1 temp alarm (General Comments),0,Xs3,MEDIUM,0.83,[llama3.2:3b] Motor temperature sensor Xs3 showing elevated reading — possible overheating issue,False,1,10721.238851547241,1630,72,False
llama3_2_3b__production,UAF07-0021162,SB: BUILDING STATIC PRESSURE FAILURE,0,Xs8,HIGH,0.98,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing severe spike — possible building static pressure failure.,False,1,12212.257862091064,1621,79,False
llama3_2_3b__production,116865,Please deliver a back flow preventer to College Ave Campus for use on hydrant #24 in order for Superior Forklift to fill a street sweeper. Thanks,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11814.889669418335,1645,79,False
llama3_2_3b__production,FM-591732,After hours - Low return pressure on HHW system (General comments),0,Xs8,LOW,0.53,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing slight drop — possible minor leak or contamination,False,1,12186.691999435425,1627,79,False
llama3_2_3b__production,UAF09-0012602,SB: BRISTOL BAY: LOW BOILER HEADER TEMP,0,Xs3,MEDIUM,0.63,[llama3.2:3b] Motor temperature sensor Xs3 showing slight elevation — possible overheating,False,1,11509.31453704834,1626,77,False
llama3_2_3b__production,126825,CW 516 - appears there was a roof leak (not currently leaking) near the fan coil. Might be the roof drain.,0,W3,LOW,0.83,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible roof leak issue,False,1,11647.231578826904,1639,76,False
llama3_2_3b__production,FM-671647,After Hours - TEMP Events in Building. They needed AHU systems turned on. (General Comments),0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight increase — possible building heating issue,False,1,12130.014419555664,1633,79,False
llama3_2_3b__production,UAF08-0020521,SB: PUMP FAILURE ON HX2,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe spike — possible pump failure on HX2,False,1,12187.79706954956,1622,79,False
llama3_2_3b__production,84109,there is no power in the caretaker room can use our machine,0,W2,HIGH,0.99,[llama3.2:3b] Power kW sensor W2 showing extreme spike — possible electrical issue,False,1,10315.124988555908,1626,68,False
llama3_2_3b__production,FM-728112,After Hours - SEH Found the HHW pump 1 operating loudly during walk-thru. (General Comments) Pump 2 is making noise and it will need to be rebuilt also.,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12040.839195251465,1651,79,False
llama3_2_3b__production,UAF09-0024568,SB: STEAM PRESSURE IN ALARM,0,Xs8,HIGH,0.93,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing severe spike — possible steam pressure issue,False,1,12077.698469161987,1622,78,False
llama3_2_3b__production,114935,"This might require the locksmiths and plumbers, but the gas shutoff valve in this space is not working. Could someone check into this please? Thank you.",0,W3,LOW,0.83,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible gas valve issue,False,1,11508.579730987549,1646,76,False
llama3_2_3b__production,FM-577145,"After hours - trouble on fire panel at Abel Sandoz Welcome Center per UNL PD. Reset panel, ground fault on outdoor strobe circuit. (General Comments)",0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,9646.91972732544,1647,64,False
llama3_2_3b__production,UAF08-0015619,SB: BUS7 TEMP ALARM,0,Xs3,MEDIUM,0.83,[llama3.2:3b] Motor temperature sensor Xs3 showing elevated reading — possible motor overheating,False,1,10123.976469039917,1620,66,False
llama3_2_3b__production,110744,Report the heat in adhum 348 appears to be out of control. The thermoastat has been turned down but the room appears to be getting hotter.,0,Xs10,MEDIUM,0.83,[llama3.2:3b] Ambient temperature sensor Xs10 showing elevated reading — possible heating issue,False,1,10885.00165939331,1645,72,False
llama3_2_3b__production,FM-618969,After Hours - MANT Water Leak from ceiling in Room 305B. (General Comments),0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12105.62777519226,1632,79,False
llama3_2_3b__production,UAF08-0013326,SB: NO HEAT ON UPPER TWO FLOORS,0,Xs2,HIGH,0.98,[llama3.2:3b] Bearing temperature sensor Xs2 showing extreme spike — possible upper floor heating system failure.,False,1,12326.028108596802,1624,80,False
llama3_2_3b__production,81389,There is a leak dripping form a 2 or 3 inch copper pipe elbow which is located about 20 yards from the parkade overhead door and very close to the wall.,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pipe leak near parkade overhead door,False,1,12689.268827438354,1649,80,False
llama3_2_3b__production,FM-604929,UHC: HHW_E low pressure alarm on jEMS. (General Comments),0,Xs4,MEDIUM,0.73,[llama3.2:3b] Oil pressure sensor Xs4 showing elevated reading — possible hydraulic issue,False,1,11831.860542297363,1630,77,False
llama3_2_3b__production,UAF09-0013946,CI: LOW TEMP ALARM,0,Xs10,LOW,0.52,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible cooling issue,False,1,9870.710372924805,1619,65,False
llama3_2_3b__production,106825,around 10:15pm. CKHS 225.6.2 water star to leak from cling. We put a bucket to hold the water and security have been notified. thanks,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12076.555013656616,1650,79,False
llama3_2_3b__production,FM-587858,After hours - HAH: RM 213 custodial reported of a water valve in a hood spraying water and needs attention. (General Comments),0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11856.331825256348,1642,79,False
llama3_2_3b__production,UAF07-0015630,SB: PREHEAT COIL PUMP IN ALARM,0,Xs2,HIGH,0.93,[llama3.2:3b] Bearing temperature sensor Xs2 showing severe spike — preheat coil pump alarm,False,1,11987.083196640015,1625,79,False
llama3_2_3b__production,87328,There is a leak in this room from the ceiling. carpenters added to replace ceiling tile,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible ceiling leak,False,1,11835.626602172852,1632,78,False
llama3_2_3b__production,FM-608150,(After Hours) David Coffin requested a temperature adjustment for the weight room. Set point was locked by their staff causing high temp.,0,Xs10,MEDIUM,0.85,[llama3.2:3b] Ambient Temp sensor Xs10 showing elevated reading due to staff action,False,1,11327.446222305298,1640,72,False
llama3_2_3b__production,UAF07-0020650,ART GALLERY: RESPOND TO CEILING LEAK,0,Xs2,HIGH,0.85,[llama3.2:3b] Bearing temperature sensor Xs2 showing spike — possible ceiling leak causing thermal anomaly,False,1,11192.801713943481,1624,73,False
llama3_2_3b__production,C_PLANT18088561,WATER LAB CHEMICAL IMBALANCE,0,Xs4,MEDIUM,0.73,[llama3.2:3b] Oil pressure sensor Xs4 showing elevated reading — possible chemical imbalance,False,1,11006.633043289185,1621,77,False
llama3_2_3b__production,123225,add a 1-1/2'' ball valve on condensate line in mech room lacite basement - tony .k. has all the parts ready - gord.m. and Darren.b. know about this to be done on steam shut down.,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12173.43544960022,1665,79,False
llama3_2_3b__production,FM-570157,Noise coming from ceiling in 2nd floor in area of E218; sounds like air and believe this is urgent. (General Comments),0,Xs12,HIGH,0.83,[llama3.2:3b] Acoustic dB sensor Xs12 showing spike — possible air leak or ventilation issue,False,1,12614.461183547974,1641,79,False
llama3_2_3b__production,C_PLANT16014729,"UTILITY PLANT: SYSTEM LEAK (CONDENSATE, STEAM, CHILLED WATER, ETC)",0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12214.674472808838,1636,76,False
llama3_2_3b__production,81283,From Inspection 2590 Walls - Minor Wear - Patch and paint around white boards,0,Xs4,LOW,0.63,[llama3.2:3b] Oil pressure sensor Xs4 showing slight increase — minor wear detected,False,1,11931.519031524658,1629,76,False
llama3_2_3b__production,FM-574071,There is a leak in the hallway by BEAD room N315.,0,W3,LOW,0.53,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible leak in hallway,False,1,11668.756484985352,1627,76,False
llama3_2_3b__production,PRSNGTS17077289,PLUMBING: WATER TEMPERATURE ISSUE,0,Xs5,MEDIUM,0.73,[llama3.2:3b] Oil Temp sensor Xs5 showing elevated reading — possible water temperature issue,False,1,12273.990869522095,1621,78,False
llama3_2_3b__production,123515,Scheduled Maintenance Order new main filter bags 9 X 20X 24X 22,0,W3,LOW,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,13109.668493270874,1631,79,False
llama3_2_3b__production,FM-673342,TEMP basement next to room 11 the baseboard is loose.,0,Xs10,LOW,0.55,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight increase — possible air leak,False,1,12349.786520004272,1626,77,False
llama3_2_3b__production,CHURCH18088408,HVAC: COLD ROOM TEMPERATURE ALARM,0,Xs10,LOW,0.55,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible cooling system malfunction,False,1,12575.275421142578,1622,78,False
llama3_2_3b__production,94054,Sump pump is not working in crawl space ELECTRICAL: disconnect and install sump pump,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,12873.98099899292,1632,79,False
llama3_2_3b__production,FM-682475,"SEC flood sensor reporting - room 029D, the sensor is sending false closure every 20 -30 minutes.",0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible clogged or faulty valve.,False,1,11313.051462173462,1636,69,False
