arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
gpt_oss_120b__production,UAF07-0008369,SB: SF-2 LOW TEMP DETECTOR ON,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Temperature sensor Xs2 indicates a low temperature condition, suggesting a possible cooling issue.",False,1,1836.9710445404053,2210,815,False
gpt_oss_120b__production,130432,Low coolant level alarm on generator. Called in at 10:00 am,0,W3,LOW,0.55,[gpt-oss-120b] Coolant flow sensor W3 indicates low level — early warning of possible coolant shortage.,False,1,1023.3922004699707,2145,411,False
gpt_oss_120b__production,FM-649225,After hours - At WHIT the 1st floor women's restroom handicap stall gurgles and is not flushing correctly. The reporter is afraid is will overflow. (General comments),0,W3,MEDIUM,0.78,"[gpt-oss-120b] Flow sensor W3 indicates a significant drop, suggesting a possible blockage or leak in the restroom flushing system.",False,1,1300.851583480835,2270,473,False
gpt_oss_120b__production,UAF07-0017664,SB: PALMER AG FARM: AIR TEMP ALARM,0,Xs10,MEDIUM,0.73,[gpt-oss-120b] Ambient temperature sensor Xs10 indicates elevated reading — possible overheating in the facility.,False,1,1851.947546005249,2211,405,False
gpt_oss_120b__production,106232,"Hi, There is a liquid leak from the ceiling that is started to pour water down onto the electronics in the composition lab. The keyboard that got wet smells like sewage. Please resolve quickly.",0,W3,MEDIUM,0.78,"[gpt-oss-120b] Fluid leak detected by sensor W3, causing water to drip onto lab electronics.",False,1,1307.4846267700195,2168,375,False
gpt_oss_120b__production,FM-502667,Fire alarm support for sprinkler leak in Resident Director's Office.,0,W3,HIGH,0.92,"[gpt-oss-120b] Fire alarm indicates a sudden sprinkler leak, reflected by a high spike in coolant flow sensor W3.",False,1,1049.3288040161133,2246,438,False
gpt_oss_120b__production,UAF07-0024712,SB: BLDG STATIC PRESSURE ALARM FAILED,0,Xs8,MEDIUM,0.78,[gpt-oss-120b] Pressure sensor Xs8 indicating a failure in building static pressure alarm.,False,1,1244.837999343872,2211,472,False
gpt_oss_120b__production,104451,assuming ceiling leak - water coming into kitchen area PAINTERS added to patch and paint,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate anomaly possibly linked to the reported ceiling water leak in the kitchen.,False,1,1744.8225021362305,2147,680,False
gpt_oss_120b__production,FM-606411,"After hours - ARCH Hall, fire alarm trucks rolling, operator states panel reads main module water flow east building. (General Comments)",0,W3,HIGH,0.92,"[gpt-oss-120b] Water flow sensor W3 shows a severe drop, indicating a possible main module leak or pump failure.",False,1,1446.141242980957,2260,630,False
gpt_oss_120b__production,UAF09-0024934,SB: BOILER #4 EMERGENCY SHUTDOWN ALARM,0,Xs2,HIGH,0.92,[gpt-oss-120b] Boiler emergency shutdown alarm indicates a high‑severity issue reflected on sensor Xs2 (bearing temperature).,False,1,2695.265531539917,2214,399,False
gpt_oss_120b__production,91874,Fire Pump Controller has a Loss of Power trouble,0,W2,MEDIUM,0.73,[gpt-oss-120b] Power consumption sensor W2 indicates a significant loss of power on the fire pump controller.,False,1,1312.3259544372559,2139,384,False
gpt_oss_120b__production,FM-611128,After hours - UNL PD Fire Alarm. (Water flow switch on fire sprinkler system needs replaced),0,W3,HIGH,0.92,[gpt-oss-120b] Fire alarm water flow switch sensor W3 indicates a critical failure requiring immediate replacement.,False,1,1938.5406970977783,2254,567,False
gpt_oss_120b__production,UAF07-0025913,SB: SUPERCOMPUTING: LOW COOLANT ALARM,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 indicates a low level alarm, suggesting possible coolant supply issue.",False,1,1254.9197673797607,2212,542,False
gpt_oss_120b__production,107712,KI232- the water temperature is very intermittent. It goes for hot to cold to barely warm.,0,Xs9,MEDIUM,0.73,[gpt-oss-120b] Coolant temperature sensor Xs9 shows intermittent hot‑cold fluctuations.,False,1,1071.3615417480469,2150,377,False
gpt_oss_120b__production,FM-729665,After Hours - MOLR Room 1ST1 temp alarm (General Comments),0,Xs2,HIGH,0.92,"[gpt-oss-120b] Temperature sensor Xs2 shows a high alarm, indicating possible overheating.",False,1,1187.9019737243652,2250,502,False
gpt_oss_120b__production,UAF07-0021162,SB: BUILDING STATIC PRESSURE FAILURE,0,Xs8,MEDIUM,0.78,[gpt-oss-120b] Pressure sensor Xs8 indicates a medium severity static pressure failure in the building.,False,1,1414.0820503234863,2208,559,False
gpt_oss_120b__production,116865,Please deliver a back flow preventer to College Ave Campus for use on hydrant #24 in order for Superior Forklift to fill a street sweeper. Thanks,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Sensor Xs2 flagged a medium-level anomaly despite the description being a parts request rather than an equipment fault.,False,1,1230.5736541748047,2162,497,False
gpt_oss_120b__production,FM-591732,After hours - Low return pressure on HHW system (General comments),0,Xs4,MEDIUM,0.73,[gpt-oss-120b] Pressure sensor Xs4 indicates low return pressure on the HHW system.,False,1,1859.896183013916,2248,564,False
gpt_oss_120b__production,UAF09-0012602,SB: BRISTOL BAY: LOW BOILER HEADER TEMP,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 reports a low boiler header temperature, indicating a possible cooling issue.",False,1,2042.4141883850098,2212,833,False
gpt_oss_120b__production,126825,CW 516 - appears there was a roof leak (not currently leaking) near the fan coil. Might be the roof drain.,0,W3,MEDIUM,0.73,"[gpt-oss-120b] Roof leak near the fan coil detected, indicating a possible fluid leak affecting coolant flow sensor W3.",False,1,1297.1220016479492,2156,492,False
gpt_oss_120b__production,FM-671647,After Hours - TEMP Events in Building. They needed AHU systems turned on. (General Comments),0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 shows elevated reading — possible HVAC overheat.,False,1,1970.3302383422852,2254,547,False
gpt_oss_120b__production,UAF08-0020521,SB: PUMP FAILURE ON HX2,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 shows a significant drop, indicating pump failure on HX2.",False,1,2034.4462394714355,2208,831,False
gpt_oss_120b__production,84109,there is no power in the caretaker room can use our machine,0,W2,HIGH,0.92,[gpt-oss-120b] Power sensor W2 indicates a severe loss of power in the caretaker room.,False,1,1296.7705726623535,2142,449,False
gpt_oss_120b__production,FM-728112,After Hours - SEH Found the HHW pump 1 operating loudly during walk-thru. (General Comments) Pump 2 is making noise and it will need to be rebuilt also.,0,Xs12,MEDIUM,0.78,"[gpt-oss-120b] Acoustic sensor Xs12 reports loud pump noise, suggesting a mechanical problem requiring rebuild.",False,1,1452.5744915008545,2272,603,False
gpt_oss_120b__production,UAF09-0024568,SB: STEAM PRESSURE IN ALARM,0,Xs4,MEDIUM,0.73,"[gpt-oss-120b] Pressure sensor Xs4 indicates a medium-level alarm, suggesting a possible steam pressure issue.",False,1,1088.6144638061523,2209,444,False
gpt_oss_120b__production,114935,"This might require the locksmiths and plumbers, but the gas shutoff valve in this space is not working. Could someone check into this please? Thank you.",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 flagged a medium‑severity anomaly, likely reflecting the non‑functional gas shutoff valve.",False,1,1036.6313457489014,2162,433,False
gpt_oss_120b__production,FM-577145,"After hours - trouble on fire panel at Abel Sandoz Welcome Center per UNL PD. Reset panel, ground fault on outdoor strobe circuit. (General Comments)",0,Xs11,HIGH,0.92,[gpt-oss-120b] Electrical current sensor Xs11 shows a high-level ground fault on the fire panel circuit.,False,1,931.6320419311523,2268,371,False
gpt_oss_120b__production,UAF08-0015619,SB: BUS7 TEMP ALARM,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bus 7 temperature alarm activates sensor Xs2, indicating possible overheating.",False,1,1785.273551940918,2207,564,False
gpt_oss_120b__production,110744,Report the heat in adhum 348 appears to be out of control. The thermoastat has been turned down but the room appears to be getting hotter.,0,Xs10,MEDIUM,0.73,[gpt-oss-120b] Ambient temperature sensor Xs10 shows rising heat in area 348 despite thermostat being turned down.,False,1,1162.1756553649902,2162,437,False
gpt_oss_120b__production,FM-618969,After Hours - MANT Water Leak from ceiling in Room 305B. (General Comments),0,W3,HIGH,0.92,[gpt-oss-120b] Coolant flow sensor W3 shows a severe water leak from the ceiling in Room 305B.,False,1,1173.0499267578125,2253,389,False
gpt_oss_120b__production,UAF08-0013326,SB: NO HEAT ON UPPER TWO FLOORS,0,Xs10,MEDIUM,0.73,"[gpt-oss-120b] Ambient temperature sensor Xs10 indicates low heat on the upper two floors, suggesting a heating issue.",False,1,1352.1950244903564,2211,584,False
gpt_oss_120b__production,81389,There is a leak dripping form a 2 or 3 inch copper pipe elbow which is located about 20 yards from the parkade overhead door and very close to the wall.,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 shows a leak near the pipe elbow, indicating possible fluid loss.",False,1,1356.0006618499756,2166,461,False
gpt_oss_120b__production,FM-604929,UHC: HHW_E low pressure alarm on jEMS. (General Comments),0,Xs4,MEDIUM,0.73,[gpt-oss-120b] Pressure sensor Xs4 indicates low oil pressure — possible pump or hydraulic issue.,False,1,1319.0641403198242,2251,557,False
gpt_oss_120b__production,UAF09-0013946,CI: LOW TEMP ALARM,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a low temperature alarm, suggesting a possible cooling issue.",False,1,1710.174322128296,2206,747,False
gpt_oss_120b__production,106825,around 10:15pm. CKHS 225.6.2 water star to leak from cling. We put a bucket to hold the water and security have been notified. thanks,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 shows a leak, water is being collected in a bucket.",False,1,2069.5669651031494,2167,524,False
gpt_oss_120b__production,FM-587858,After hours - HAH: RM 213 custodial reported of a water valve in a hood spraying water and needs attention. (General Comments),0,W3,HIGH,0.92,"[gpt-oss-120b] W3 sensor detects a severe water leak from the hood valve, requiring immediate attention.",False,1,968.9235687255859,2263,395,False
gpt_oss_120b__production,UAF07-0015630,SB: PREHEAT COIL PUMP IN ALARM,0,W3,MEDIUM,0.73,[gpt-oss-120b] Preheat coil pump alarm triggers sensor W3 indicating possible coolant flow issue.,False,1,1578.1846046447754,2212,610,False
gpt_oss_120b__production,87328,There is a leak in this room from the ceiling. carpenters added to replace ceiling tile,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Ceiling leak detected, coolant flow sensor W3 shows a significant drop.",False,1,1408.3900451660156,2149,434,False
gpt_oss_120b__production,FM-608150,(After Hours) David Coffin requested a temperature adjustment for the weight room. Set point was locked by their staff causing high temp.,0,Xs10,MEDIUM,0.78,[gpt-oss-120b] Ambient temperature sensor Xs10 indicates a high temperature due to a locked set point in the weight room.,False,1,1507.070541381836,2261,456,False
gpt_oss_120b__production,UAF07-0020650,ART GALLERY: RESPOND TO CEILING LEAK,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 indicates a significant leak, likely from the ceiling.",False,1,1027.1096229553223,2211,424,False
gpt_oss_120b__production,C_PLANT18088561,WATER LAB CHEMICAL IMBALANCE,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate anomaly possibly linked to a chemical imbalance.,False,1,1377.2614002227783,1974,568,False
gpt_oss_120b__production,123225,add a 1-1/2'' ball valve on condensate line in mech room lacite basement - tony .k. has all the parts ready - gord.m. and Darren.b. know about this to be done on steam shut down.,0,Xs2,MEDIUM,0.72,"[gpt-oss-120b] Planned installation of a 1-1/2'' ball valve on the condensate line, scheduled for steam shutdown.",False,1,1402.9755592346191,2181,424,False
gpt_oss_120b__production,FM-570157,Noise coming from ceiling in 2nd floor in area of E218; sounds like air and believe this is urgent. (General Comments),0,Xs12,MEDIUM,0.78,"[gpt-oss-120b] Acoustic sensor Xs12 detecting elevated noise from the ceiling on the second floor, indicating a possible air leak.",False,1,1002.6798248291016,2262,376,False
