arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens
gemini_2_5_flash__production,A01-hinglish,"Machine 1 ke bearing mein thoda sa khel hai, abhi chalne do",1,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates a minor mechanical play in the bearing, an early warning sign.",False,1,9841.559886932373,1534,1628
gemini_2_5_flash__production,A01-hinglish,"Machine 1 ke bearing mein thoda sa khel hai, abhi chalne do",2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates a minor mechanical play in the bearing, an early warning sign.",False,1,9411.461114883423,1534,1628
gemini_2_5_flash__production,A01-sms,"M1 bearing tiny play, ok for now, check next PM",0,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a minor play, suggesting an early warning of degradation.",False,1,3605.299711227417,1530,513
gemini_2_5_flash__production,A01-sms,"M1 bearing tiny play, ok for now, check next PM",1,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a minor play, suggesting an early warning of degradation.",False,1,3779.2651653289795,1530,513
gemini_2_5_flash__production,A01-sms,"M1 bearing tiny play, ok for now, check next PM",2,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a minor anomaly with tiny play, requiring a check at the next scheduled maintenance.",False,1,4800.538063049316,1530,687
gemini_2_5_flash__production,A02-original,slight motor temp drift on Machine 2,0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight drift, indicating an early warning of thermal change.",False,1,5152.928590774536,1525,656
gemini_2_5_flash__production,A02-original,slight motor temp drift on Machine 2,1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight drift, indicating an early warning of thermal instability.",False,1,4167.412281036377,1525,608
gemini_2_5_flash__production,A02-original,slight motor temp drift on Machine 2,2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight drift, indicating an early warning of thermal change.",False,1,4163.79189491272,1525,656
gemini_2_5_flash__production,A02-shopfloor,"Machine 2 motor is running a degree or so warmer than its usual, nothing to worry about",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight increase, suggesting an early warning of thermal drift.",False,1,4093.437671661377,1536,461
gemini_2_5_flash__production,A02-shopfloor,"Machine 2 motor is running a degree or so warmer than its usual, nothing to worry about",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight increase, suggesting an early warning of thermal drift.",False,1,3563.0626678466797,1536,461
gemini_2_5_flash__production,A02-shopfloor,"Machine 2 motor is running a degree or so warmer than its usual, nothing to worry about",2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal drift.",False,1,3388.472557067871,1536,386
gemini_2_5_flash__production,A02-consequence,"Machine 2 motor temperature has moved up by about one degree over the week, everything else normal",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slow, progressive increase, indicating an early warning of thermal degradation.",False,1,4294.044971466064,1536,392
gemini_2_5_flash__production,A02-consequence,"Machine 2 motor temperature has moved up by about one degree over the week, everything else normal",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a low severity, gradual increase in temperature over the past week.",False,1,3954.432487487793,1536,580
gemini_2_5_flash__production,A02-consequence,"Machine 2 motor temperature has moved up by about one degree over the week, everything else normal",2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slow, progressive increase, indicating an early warning of thermal degradation.",False,1,3403.9347171783447,1536,392
gemini_2_5_flash__production,A02-hinglish,"Machine 2 ka motor pichhle hafte se thoda sa zyada garam chal raha hai, bas nazar rakho",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential overheating.",False,1,3697.7620124816895,1542,467
gemini_2_5_flash__production,A02-hinglish,"Machine 2 ka motor pichhle hafte se thoda sa zyada garam chal raha hai, bas nazar rakho",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a slight, gradual increase in temperature, requiring monitoring.",False,1,4923.112630844116,1542,776
gemini_2_5_flash__production,A02-hinglish,"Machine 2 ka motor pichhle hafte se thoda sa zyada garam chal raha hai, bas nazar rakho",2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential overheating.",False,1,3600.3293991088867,1542,467
gemini_2_5_flash__production,A02-sms,"M2 motor temp +1C this week, just watch it",0,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal issues.",False,1,2855.4370403289795,1530,330
gemini_2_5_flash__production,A02-sms,"M2 motor temp +1C this week, just watch it",1,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal issues.",False,1,4158.215284347534,1530,330
gemini_2_5_flash__production,A02-sms,"M2 motor temp +1C this week, just watch it",2,Xs3,LOW,0.55,"[gemini-2.5-flash] Motor temperature sensor Xs3 shows a slight increase, indicating an early warning of potential thermal issues.",False,1,3060.8859062194824,1530,330
gemini_2_5_flash__production,A03-original,subtle pressure creep on Machine 3,0,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 shows a subtle, progressive creep in pressure.",False,1,4356.725215911865,1524,620
gemini_2_5_flash__production,A03-original,subtle pressure creep on Machine 3,1,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a subtle pressure creep, an early warning sign.",False,1,5637.313365936279,1524,891
gemini_2_5_flash__production,A03-original,subtle pressure creep on Machine 3,2,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a subtle pressure creep, an early warning sign.",False,1,5822.410821914673,1524,891
gemini_2_5_flash__production,A03-shopfloor,"Machine 3 oil pressure needle has moved a touch off its usual spot, still in the green",0,Xs4,LOW,0.55,[gemini-2.5-flash] Oil pressure sensor Xs4 shows a minor deviation from its normal operating range.,False,1,3748.1396198272705,1536,482
gemini_2_5_flash__production,A03-shopfloor,"Machine 3 oil pressure needle has moved a touch off its usual spot, still in the green",1,Xs4,LOW,0.55,[gemini-2.5-flash] Oil pressure sensor Xs4 shows a minor deviation from its normal operating range.,False,1,4652.620553970337,1536,482
gemini_2_5_flash__production,A03-shopfloor,"Machine 3 oil pressure needle has moved a touch off its usual spot, still in the green",2,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a slight deviation from normal, an early warning sign.",False,1,4137.306213378906,1536,550
gemini_2_5_flash__production,A03-consequence,Machine 3 pressure reading is a fraction off baseline and nothing else has changed,0,Xs4,LOW,0.48,"[gemini-2.5-flash] Oil pressure sensor Xs4 shows a minor deviation from baseline, indicating an early warning sign.",False,1,4642.186880111694,1532,734
gemini_2_5_flash__production,A03-consequence,Machine 3 pressure reading is a fraction off baseline and nothing else has changed,1,Xs4,LOW,0.52,"[gemini-2.5-flash] Oil pressure sensor Xs4 shows a minor deviation from baseline, indicating an early warning sign.",False,1,7290.046453475952,1532,1043
gemini_2_5_flash__production,A03-consequence,Machine 3 pressure reading is a fraction off baseline and nothing else has changed,2,Xs4,LOW,0.52,"[gemini-2.5-flash] Oil pressure sensor Xs4 shows a minor deviation from baseline, indicating an early warning sign.",False,1,6933.786153793335,1532,1043
gemini_2_5_flash__production,A03-hinglish,"Machine 3 ka pressure halka sa idhar udhar hai, abhi koi dikkat nahi",0,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 showing slight fluctuation, indicating an early warning sign.",False,1,3455.742597579956,1536,475
gemini_2_5_flash__production,A03-hinglish,"Machine 3 ka pressure halka sa idhar udhar hai, abhi koi dikkat nahi",1,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 showing slight fluctuation, indicating an early warning sign.",False,1,3692.4331188201904,1536,475
gemini_2_5_flash__production,A03-hinglish,"Machine 3 ka pressure halka sa idhar udhar hai, abhi koi dikkat nahi",2,Xs4,LOW,0.55,"[gemini-2.5-flash] Oil pressure sensor Xs4 showing slight fluctuations, indicating an early warning sign.",False,1,4385.907173156738,1536,511
gemini_2_5_flash__production,A03-sms,"M3 pressure a hair off baseline, in range, monitor",0,Xs4,LOW,0.5,"[gemini-2.5-flash] Oil pressure sensor Xs4 shows a slight deviation from baseline, requiring monitoring.",False,1,6366.950750350952,1529,1001
gemini_2_5_flash__production,A03-sms,"M3 pressure a hair off baseline, in range, monitor",1,Xs4,LOW,0.5,"[gemini-2.5-flash] Oil pressure sensor Xs4 shows a slight deviation from baseline, requiring monitoring.",False,1,6295.097589492798,1529,1001
gemini_2_5_flash__production,A03-sms,"M3 pressure a hair off baseline, in range, monitor",2,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a slight elevation, requiring monitoring.",False,1,6805.599927902222,1529,1092
gemini_2_5_flash__production,A04-original,intermittent vibration on Machine 4,0,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected intermittent shaking, indicating an early warning sign.",False,1,4005.249261856079,1523,555
gemini_2_5_flash__production,A04-original,intermittent vibration on Machine 4,1,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 shows intermittent activity, indicating an early warning sign of imbalance.",False,1,4248.501777648926,1523,629
gemini_2_5_flash__production,A04-original,intermittent vibration on Machine 4,2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected intermittent shaking, indicating an early warning sign.",False,1,3734.3392372131348,1523,555
gemini_2_5_flash__production,A04-shopfloor,"Machine 4 gets a faint shudder now and then, parts still coming out clean",0,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 shows a low severity, intermittent shudder, indicating an early warning of imbalance.",False,1,3989.3760681152344,1533,559
gemini_2_5_flash__production,A04-shopfloor,"Machine 4 gets a faint shudder now and then, parts still coming out clean",1,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 shows a low severity, intermittent shudder, indicating an early warning of imbalance.",False,1,3992.309331893921,1533,559
gemini_2_5_flash__production,A04-shopfloor,"Machine 4 gets a faint shudder now and then, parts still coming out clean",2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates a low severity, intermittent shudder.",False,1,4837.673187255859,1533,646
gemini_2_5_flash__production,A04-consequence,"every so often you can feel a light buzz on Machine 4, it goes away by itself and quality is fine",0,Xs12,LOW,0.55,[gemini-2.5-flash] Acoustic dB sensor Xs12 detected a low severity intermittent noise anomaly.,False,1,5529.328346252441,1540,932
gemini_2_5_flash__production,A04-consequence,"every so often you can feel a light buzz on Machine 4, it goes away by itself and quality is fine",1,Xs12,LOW,0.55,[gemini-2.5-flash] Acoustic dB sensor Xs12 detected a low severity intermittent noise anomaly.,False,1,5729.163885116577,1540,932
gemini_2_5_flash__production,A04-consequence,"every so often you can feel a light buzz on Machine 4, it goes away by itself and quality is fine",2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected an intermittent, low-level buzz.",False,1,4962.0490074157715,1540,798
gemini_2_5_flash__production,A04-hinglish,"Machine 4 mein kabhi kabhi halki vibration aati hai, production theek hai",0,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates slight, intermittent vibration — an early warning sign.",False,1,5758.288621902466,1534,699
gemini_2_5_flash__production,A04-hinglish,"Machine 4 mein kabhi kabhi halki vibration aati hai, production theek hai",1,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates slight, intermittent vibration, an early warning sign.",False,1,4301.810264587402,1534,617
gemini_2_5_flash__production,A04-hinglish,"Machine 4 mein kabhi kabhi halki vibration aati hai, production theek hai",2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 indicates slight, intermittent vibration — an early warning sign.",False,1,4665.135383605957,1534,699
gemini_2_5_flash__production,A04-sms,"M4 light vibration on and off, parts ok",0,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected intermittent, light vibration.",False,1,4070.981502532959,1527,604
gemini_2_5_flash__production,A04-sms,"M4 light vibration on and off, parts ok",1,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected light and intermittent vibration, indicating an early warning sign.",False,1,4484.033584594727,1527,704
gemini_2_5_flash__production,A04-sms,"M4 light vibration on and off, parts ok",2,Xs0,LOW,0.55,"[gemini-2.5-flash] Vibration X sensor Xs0 detected intermittent, light vibration.",False,1,4032.8128337860107,1527,604
gemini_2_5_flash__production,A05-original,early sign of coolant flow drop on Machine 5,0,W3,LOW,0.55,[gemini-2.5-flash] Coolant flow sensor W3 indicates an early warning of a flow drop.,False,1,4424.769878387451,1527,384
gemini_2_5_flash__production,A05-original,early sign of coolant flow drop on Machine 5,1,W3,LOW,0.55,[gemini-2.5-flash] Coolant flow sensor W3 indicates an early warning of a flow drop.,False,1,4332.191228866577,1527,384
gemini_2_5_flash__production,A05-original,early sign of coolant flow drop on Machine 5,2,W3,LOW,0.55,[gemini-2.5-flash] Coolant flow sensor W3 indicates an early warning of a flow drop.,False,1,3605.0617694854736,1527,384
gemini_2_5_flash__production,A05-shopfloor,"Machine 5 coolant flow looks a bit lazier than usual, nozzle still wetting the cut fine",0,W3,LOW,0.52,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a slight reduction in flow, suggesting an early warning of an issue.",False,1,4202.471733093262,1536,581
gemini_2_5_flash__production,A05-shopfloor,"Machine 5 coolant flow looks a bit lazier than usual, nozzle still wetting the cut fine",1,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a slight reduction in flow, suggesting an early warning of a potential issue.",False,1,8107.367515563965,1536,1329
gemini_2_5_flash__production,A05-shopfloor,"Machine 5 coolant flow looks a bit lazier than usual, nozzle still wetting the cut fine",2,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a slight reduction in flow, suggesting an early warning of a potential issue.",False,1,7482.542991638184,1536,1329
gemini_2_5_flash__production,A05-consequence,coolant flow gauge on Machine 5 is reading just under its normal band and the cut is still cool,0,W3,LOW,0.48,"[gemini-2.5-flash] Coolant flow sensor W3 is reading just below its normal operating band, indicating a minor flow reduction.",False,1,4707.408666610718,1537,699
gemini_2_5_flash__production,A05-consequence,coolant flow gauge on Machine 5 is reading just under its normal band and the cut is still cool,1,W3,LOW,0.48,"[gemini-2.5-flash] Coolant flow sensor W3 is reading just below its normal operating band, indicating a minor flow reduction.",False,1,5103.800296783447,1537,699
gemini_2_5_flash__production,A05-consequence,coolant flow gauge on Machine 5 is reading just under its normal band and the cut is still cool,2,W3,LOW,0.48,"[gemini-2.5-flash] Coolant flow sensor W3 is reading below normal operating levels, indicating a potential early warning of a flow issue.",False,1,4117.814064025879,1537,397
gemini_2_5_flash__production,A05-hinglish,"Machine 5 ka coolant flow thoda kam lag raha hai, abhi kaam chal raha hai",0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a slight reduction in flow, requiring monitoring.",False,1,9532.689332962036,1536,1653
gemini_2_5_flash__production,A05-hinglish,"Machine 5 ka coolant flow thoda kam lag raha hai, abhi kaam chal raha hai",1,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a slightly reduced flow rate, but operation continues.",False,1,7897.633790969849,1536,1308
gemini_2_5_flash__production,A05-hinglish,"Machine 5 ka coolant flow thoda kam lag raha hai, abhi kaam chal raha hai",2,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a slightly reduced flow rate, but operation continues.",False,1,8855.525732040405,1536,1308
gemini_2_5_flash__production,A05-sms,"M5 coolant flow just under normal, cut ok, keep an eye",0,W3,LOW,0.48,"[gemini-2.5-flash] Coolant flow sensor W3 is slightly below normal operating levels, requiring monitoring.",False,1,3676.6369342803955,1531,509
gemini_2_5_flash__production,A05-sms,"M5 coolant flow just under normal, cut ok, keep an eye",1,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 is slightly below normal operating levels, requiring monitoring.",False,1,8369.291067123413,1531,1480
gemini_2_5_flash__production,A05-sms,"M5 coolant flow just under normal, cut ok, keep an eye",2,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 is slightly below normal operating levels, requiring monitoring.",False,1,8394.948244094849,1531,1480
gemini_2_5_flash__production,A06-original,bearing temperature spike on Machine 1,0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected a sudden spike, indicating an abnormal thermal event.",False,1,2957.50093460083,1524,349
gemini_2_5_flash__production,A06-original,bearing temperature spike on Machine 1,1,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a sudden spike, indicating an abnormal thermal event.",False,1,3946.3117122650146,1524,599
gemini_2_5_flash__production,A06-original,bearing temperature spike on Machine 1,2,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected a sudden spike, indicating an abnormal thermal event.",False,1,3342.113733291626,1524,349
gemini_2_5_flash__production,A06-shopfloor,"Machine 1 bearing got hot quickly, get someone to look at it this shift",0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a rapid increase, indicating a potential thermal issue.",False,1,4374.699115753174,1533,536
gemini_2_5_flash__production,A06-shopfloor,"Machine 1 bearing got hot quickly, get someone to look at it this shift",1,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a rapid increase, indicating a potential thermal issue.",False,1,3789.189577102661,1533,536
gemini_2_5_flash__production,A06-shopfloor,"Machine 1 bearing got hot quickly, get someone to look at it this shift",2,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows a rapid increase, indicating a potential thermal issue.",False,1,4207.252740859985,1533,536
gemini_2_5_flash__production,A06-consequence,"Machine 1 bearing temperature jumped well past its usual level in the last hour, still running",0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an elevated reading, indicating a potential thermal issue.",False,1,3387.073040008545,1535,443
gemini_2_5_flash__production,A06-consequence,"Machine 1 bearing temperature jumped well past its usual level in the last hour, still running",1,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an elevated reading, indicating a potential thermal issue.",False,1,3613.952398300171,1535,443
gemini_2_5_flash__production,A06-consequence,"Machine 1 bearing temperature jumped well past its usual level in the last hour, still running",2,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an elevated reading, indicating a potential thermal issue.",False,1,4507.50207901001,1535,443
gemini_2_5_flash__production,A06-hinglish,"Machine 1 ka bearing achanak bahut garam ho gaya, aaj check karwao",0,Xs2,MEDIUM,0.78,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing elevated readings — sudden overheating detected.,False,1,4925.28223991394,1535,635
gemini_2_5_flash__production,A06-hinglish,"Machine 1 ka bearing achanak bahut garam ho gaya, aaj check karwao",1,Xs2,MEDIUM,0.78,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing elevated readings — sudden overheating detected.,False,1,4794.728994369507,1535,635
gemini_2_5_flash__production,A06-hinglish,"Machine 1 ka bearing achanak bahut garam ho gaya, aaj check karwao",2,Xs2,MEDIUM,0.78,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing elevated readings — sudden overheating detected.,False,1,4633.123159408569,1535,635
gemini_2_5_flash__production,A06-sms,"M1 bearing temp jumped, still running, need check today",0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an abnormal jump, indicating a potential issue requiring immediate inspection.",False,1,4117.3906326293945,1529,596
gemini_2_5_flash__production,A06-sms,"M1 bearing temp jumped, still running, need check today",1,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an abnormal jump, indicating a potential issue requiring immediate inspection.",False,1,3984.2796325683594,1529,596
gemini_2_5_flash__production,A06-sms,"M1 bearing temp jumped, still running, need check today",2,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an abnormal jump, indicating a potential issue requiring immediate inspection.",False,1,4380.02610206604,1529,596
gemini_2_5_flash__production,A07-original,motor temp anomaly on Machine 2,0,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 detected an anomaly, indicating elevated thermal conditions.",False,1,3839.994430541992,1524,584
gemini_2_5_flash__production,A07-original,motor temp anomaly on Machine 2,1,Xs3,MEDIUM,0.78,"[gemini-2.5-flash] Motor temperature sensor Xs3 detected an anomaly, indicating elevated motor winding heat.",False,1,5233.399391174316,1524,673
gemini_2_5_flash__production,A07-original,motor temp anomaly on Machine 2,2,Xs3,MEDIUM,0.78,"[gemini-2.5-flash] Motor temperature sensor Xs3 detected an anomaly, indicating elevated motor winding heat.",False,1,4385.316848754883,1524,673
gemini_2_5_flash__production,A07-shopfloor,"Machine 2 motor temperature is doing something odd, not where it should be, needs a look today",0,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is showing abnormal readings, deviating from normal operating parameters.",False,1,6201.562404632568,1537,1059
gemini_2_5_flash__production,A07-shopfloor,"Machine 2 motor temperature is doing something odd, not where it should be, needs a look today",1,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is reporting abnormal readings, requiring immediate inspection.",False,1,6244.619846343994,1537,905
gemini_2_5_flash__production,A07-shopfloor,"Machine 2 motor temperature is doing something odd, not where it should be, needs a look today",2,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is reporting abnormal readings, requiring immediate inspection.",False,1,5471.098184585571,1537,905
gemini_2_5_flash__production,A07-consequence,Machine 2 motor temperature keeps wandering well away from its usual reading and we had to ease off the feed,0,Xs3,MEDIUM,0.78,"[gemini-2.5-flash] Motor temperature sensor Xs3 is showing elevated and unstable readings, indicating a potential thermal issue.",False,1,3102.1530628204346,1538,410
gemini_2_5_flash__production,A07-consequence,Machine 2 motor temperature keeps wandering well away from its usual reading and we had to ease off the feed,1,Xs3,MEDIUM,0.78,"[gemini-2.5-flash] Motor temperature sensor Xs3 is showing elevated and unstable readings, indicating a potential thermal issue.",False,1,3253.218650817871,1538,410
gemini_2_5_flash__production,A07-consequence,Machine 2 motor temperature keeps wandering well away from its usual reading and we had to ease off the feed,2,Xs3,MEDIUM,0.78,"[gemini-2.5-flash] Motor temperature sensor Xs3 is exhibiting abnormal fluctuations, indicating an ongoing thermal issue.",False,1,4316.205263137817,1538,621
gemini_2_5_flash__production,A07-hinglish,"Machine 2 ke motor ka temperature ajeeb behave kar raha hai, aaj dekhna padega",0,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is exhibiting abnormal behavior, indicating a potential thermal issue.",False,1,4646.912574768066,1537,735
gemini_2_5_flash__production,A07-hinglish,"Machine 2 ke motor ka temperature ajeeb behave kar raha hai, aaj dekhna padega",1,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is exhibiting abnormal behavior, indicating a potential thermal issue.",False,1,4660.4437828063965,1537,735
gemini_2_5_flash__production,A07-hinglish,"Machine 2 ke motor ka temperature ajeeb behave kar raha hai, aaj dekhna padega",2,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is exhibiting abnormal behavior, indicating a potential thermal issue.",False,1,5436.933517456055,1537,735
gemini_2_5_flash__production,A07-sms,"M2 motor temp acting odd, off normal, check today",0,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is showing abnormal readings, indicating a potential overheating issue.",False,1,5365.309715270996,1529,820
gemini_2_5_flash__production,A07-sms,"M2 motor temp acting odd, off normal, check today",1,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is showing abnormal readings, indicating a potential overheating issue.",False,1,5114.679336547852,1529,820
gemini_2_5_flash__production,A07-sms,"M2 motor temp acting odd, off normal, check today",2,Xs3,MEDIUM,0.75,"[gemini-2.5-flash] Motor temperature sensor Xs3 is showing abnormal readings, indicating a potential issue.",False,1,4653.735637664795,1529,703
gemini_2_5_flash__production,A08-original,oil pressure surge on Machine 3,0,Xs4,MEDIUM,0.78,"[gemini-2.5-flash] Oil pressure sensor Xs4 detected a sudden surge, indicating an abnormal increase in lubricant pressure.",False,1,4073.2829570770264,1524,610
