arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
gemini_2_5_flash__production,113097,ceiling leak looks like tile is ready to break out,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 showing elevated readings, indicating potential environmental impact from a ceiling leak.",False,1,6883.262157440186,1527,1180,False
gemini_2_5_flash__production,FM-644350,"Sensor troubles at Selleck 7,8 and 9000 buildings. (General comments)",0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing elevated readings — general sensor troubles detected.,False,1,4808.776140213013,1538,792,False
gemini_2_5_flash__production,UAF09-0013481,SB: KITCHEN: LEAK UNDER DISH SINK,0,W3,MEDIUM,0.78,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a leak, leading to reduced flow rate.",False,1,4145.857572555542,1530,624,False
gemini_2_5_flash__production,126604,CB 232 is sitting at 23. They have tried to lower the temperature about an hour ago and the instructor has advised the room is still very warm.,0,Xs10,MEDIUM,0.75,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates the factory environment is still very warm despite attempts to lower it.,False,1,4903.440237045288,1552,646,False
gemini_2_5_flash__production,FM-511636,After hours -- could not see Family Resource Center on jEMS - believed the steam heat to be off. (General Comments),0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 registered an elevated reading, indicating an anomaly potentially associated with the steam heating system being off.",False,1,12686.180830001831,1542,2277,False
gemini_2_5_flash__production,UAF07-0025244,SB: BSMT MECH RM: LOUD BANGING NOISE,0,Xs12,HIGH,0.92,"[gemini-2.5-flash] Acoustic dB sensor Xs12 detected a loud banging noise, indicating a critical mechanical failure.",False,1,6118.630170822144,1532,1038,False
gemini_2_5_flash__production,77260,Roof leak - bladder is not catching all of the water R/C Darcy,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicating abnormal flow rate due to a fluid leak.,False,1,7921.853542327881,1532,1482,False
gemini_2_5_flash__production,FM-525186,There is a major water leak in ANSC room D165. (General comments),0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a major drop in flow due to a water leak.,False,1,10379.023551940918,1536,1656,False
gemini_2_5_flash__production,UAF09-0009619,SB: ZONE #4 TEMP OUT OF RANGE,0,Xs2,MEDIUM,0.78,[gemini-2.5-flash] Bearing temperature sensor Xs2 is out of its normal operating range.,False,1,5734.391689300537,1526,1009,False
gemini_2_5_flash__production,104292,assuming ceiling leak - water coming into kitchen area,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow, suggesting a fluid leak.",False,1,10569.572687149048,1526,1981,False
gemini_2_5_flash__production,FM-634099,After Hours - LLS Leak in Room 3A stacks area. (General Comments),0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a leak in the stacks area, causing a drop in flow rate.",False,1,5538.545846939087,1535,871,False
gemini_2_5_flash__production,UAF08-0017618,SB: WATER SOFTENER SMALL LEAK FROM AREA,0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a small leak, suggesting an early warning of fluid loss.",False,1,5251.754522323608,1527,928,False
gemini_2_5_flash__production,120400,Leak from ceiling SW corner of work control,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a leak, leading to reduced flow rate.",False,1,4720.010995864868,1525,754,False
gemini_2_5_flash__production,FM-611139,After hours - Glycol leak in RM015. Single ceiling pad damaged and small amount leaked on floor. (General comments),0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor fluid leak, with a small amount of glycol detected.",False,1,5500.292062759399,1544,933,False
gemini_2_5_flash__production,UAF08-0015197,SB: 726B: HEATING PUMP GOING DRY,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop in flow, suggesting the heating pump is running dry.",False,1,9177.711248397827,1532,1696,False
gemini_2_5_flash__production,116962,Water from toilet leak in WA 224 (See FAMIS request 116961) leaked through ceiling into the bathroom light fixture.,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a fluid leak, causing a drop in flow rate.",False,1,6655.313014984131,1549,1216,False
gemini_2_5_flash__production,FM-574137,After Hours - Control Air Compressor running continuously. (General Comments),0,Xs13,MEDIUM,0.75,"[gemini-2.5-flash] Cycle Time sensor Xs13 indicates the control air compressor is running continuously, suggesting an operational anomaly.",False,1,10628.78441810608,1530,1822,False
gemini_2_5_flash__production,UAF08-0016260,SB: RM 301: CEILING LEAK,0,W3,MEDIUM,0.78,[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow due to a ceiling leak.,False,1,4829.962968826294,1529,791,False
gemini_2_5_flash__production,101579,Water running down elevator shaft Kone called Monday Aug 20/18 @ 5:30pm Ref #13010804,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop, suggesting a fluid leak in the system.",False,1,4983.579397201538,1549,818,False
gemini_2_5_flash__production,FM-670199,After Hours - HEWP Trouble Alarm on Fire Panel Fire Pump Rm 15 (General Comments),0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates an abnormal condition, triggering a trouble alarm on the fire pump.",False,1,8344.11358833313,1537,1297,False
gemini_2_5_flash__production,UAF07-0013841,SB: BRISTOL BAY: SF2 TEMP IN ALARM,0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is in alarm, indicating an elevated thermal condition.",False,1,3053.50399017334,1530,401,False
gemini_2_5_flash__production,93820,ceiling leak - pretty decent - tiles fallen down ELECTRICIANS added - ceiling tile with sensor in it,0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an abnormal reading due to an environmental disturbance from a ceiling leak and fallen tiles.,False,1,9410.431385040283,1536,1709,False
gemini_2_5_flash__production,FM-721791,After Hours - JH Basement women's restroom toilet flush valve continuously running. (General Comments),0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an elevated reading, indicating a potential thermal anomaly due to an ambiguous operational issue.",False,1,7825.210332870483,1536,1016,False
gemini_2_5_flash__production,UAF09-0024570,SB: BRISTOL BAY: GLYCOL TEMP IN ALARM,0,Xs9,MEDIUM,0.78,"[gemini-2.5-flash] Coolant temperature sensor Xs9 is in alarm, indicating elevated glycol temperature.",False,1,3390.838384628296,1531,395,False
gemini_2_5_flash__production,88271,There is an active leak in the ceiling above Gina Swan's desk in LY 610. Can this be looked into and the ceiling tile replaced. Thank you.,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates an abnormal drop in flow rate, suggesting a fluid leak.",False,1,5534.231185913086,1552,701,False
gemini_2_5_flash__production,FM-511917,There is a steam leak in a pipe above the cage washer in small animal room D178.,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 detected an abnormal drop in flow due to a steam leak.,False,1,7158.008337020874,1538,1199,False
gemini_2_5_flash__production,UAF07-0014855,SB: SERVER RM HIGH TEMP ALARM,0,Xs10,MEDIUM,0.78,"[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates an elevated temperature in the server room, triggering an alarm.",False,1,7773.244857788086,1525,1250,False
gemini_2_5_flash__production,87354,There is a ceiling leak near the washrooms main floor corridor around a access hatch in the ceiling. There is some concern about the hatch falling as the drywall around the hatch is swelling,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an abnormal reading, indicating a potential environmental issue from a ceiling leak causing structural concern.",False,1,9243.540525436401,1553,1396,False
gemini_2_5_flash__production,FM-526390,After Hours - MOLR CHW Building Return Pressure Low Alarm (General Comments),0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an elevated reading, indicating a medium severity thermal anomaly.",False,1,11620.781421661377,1533,2202,False
gemini_2_5_flash__production,UAF09-0024939,SB: SF4 GROWTH CHAMBER TEMP ALARM,0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an abnormal temperature alarm in the growth chamber.,False,1,6662.092924118042,1527,974,False
gemini_2_5_flash__production,116300,"Convection oven, temperature of top oven. Over heating Main Kitchen, Bakers Section",0,Xs2,MEDIUM,0.78,[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates an overheating condition in the convection oven.,False,1,5232.535362243652,1533,852,False
gemini_2_5_flash__production,FM-513654,There is a leak in the ceiling of PLSH room 372.,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow, suggesting a leak.",False,1,9188.937425613403,1533,1625,False
gemini_2_5_flash__production,UAF08-0000759,SB: ALARM TEMP BELOW 35 DEGREES,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is registering an anomalous reading, triggering an alarm for temperatures below 35 degrees.",False,1,10838.671922683716,1528,2048,False
gemini_2_5_flash__production,120491,Please have a look at SP 005. I believe it’s been running for quite a while. The pump is very hot. I shut off the switch at the motor starter. Thank you.,0,Xs3,HIGH,0.92,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates critical overheating, leading to an emergency shutdown.",False,1,5939.104318618774,1559,1007,False
gemini_2_5_flash__production,FM-577090,After hours - HHW2 had differential pressure error. Diff PR was too high. Calling for 5 psi and could only get down to 7.2 psi at minimum pump speed. (General comments),0,Xs8,MEDIUM,0.78,"[gemini-2.5-flash] Hydraulic PSI sensor Xs8 detected an elevated differential pressure error, indicating a system pressure anomaly.",False,1,3770.911693572998,1559,495,False
gemini_2_5_flash__production,UAF08-0013306,SB: AH #6 DISCHARGE A TEMP LOW,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an abnormally low reading, indicating a potential system issue.",False,1,16312.252283096313,1527,3113,False
gemini_2_5_flash__production,121981,"the first stall of toilet bow was plug again, please check thanks",0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 registered an elevated reading, indicating a potential operational anomaly.",False,1,6671.550512313843,1530,920,False
gemini_2_5_flash__production,FM-620119,"After Hours - Event going on at TEMP and AHUs were not running, reported but Brooke Hay (General comments)",0,Xs10,MEDIUM,0.75,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates elevated readings due to AHUs not running.,False,1,3276.6480445861816,1540,431,False
gemini_2_5_flash__production,UAF09-0010062,SB: AIR HANDLER #11 SUPPLY AIR TEMP LOW,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an abnormal thermal condition, with low supply air temperature.",False,1,13203.81474494934,1529,2526,False
gemini_2_5_flash__production,110016,WA 545 - thermostat is not working properly. Temperature is set at 72 degrees but the room is super hot.,0,Xs10,MEDIUM,0.78,"[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates an elevated room temperature, suggesting a thermostat malfunction.",False,1,4046.9698905944824,1544,528,False
gemini_2_5_flash__production,FM-713963,"After Hours - DEV Low system battery, ground fault alarm. (General Comments)",0,Xs11,MEDIUM,0.75,"[gemini-2.5-flash] Electrical current sensor Xs11 detected a ground fault alarm, indicating abnormal current draw and low system battery.",False,1,5024.685859680176,1533,830,False
gemini_2_5_flash__production,UAF07-0022548,SB: 1ST FLR: LEAK IN CEILING,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop, suggesting a fluid leak.",False,1,5180.940389633179,1530,869,False
gemini_2_5_flash__production,128052,Second sink from the right has a tap that has been leaking for some time. The leak has now turned into a stream and can't be turned off.,0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 shows a severe drop in flow due to an uncontrolled leak.,False,1,5755.074262619019,1549,943,False
gemini_2_5_flash__production,FM-624708,(After Hours) Custodians notified Jason Ross of a leak in the pottery room at Richards. Bucket was used to contain the leak until morning. No damage. (General Comments),0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor fluid leak, which was contained without damage.",False,1,4074.472188949585,1554,608,False
gemini_2_5_flash__production,UAF08-0012504,SB: DOMESTIC HW TEMP LOW,0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an abnormal thermal condition.,False,1,17215.952396392822,1524,3013,False
gemini_2_5_flash__production,84255,Leak on the heating system.,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow, suggesting a leak in the heating system.",False,1,5140.984296798706,1523,930,False
gemini_2_5_flash__production,FM-515595,After hour - The domestic water booster pump at OLDH is leaking. (General comments),0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicating a leak from the domestic water booster pump.,False,1,4092.175245285034,1535,616,False
gemini_2_5_flash__production,UAF07-0008369,SB: SF-2 LOW TEMP DETECTOR ON,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is reporting an abnormal condition, indicating a detected temperature anomaly.",False,1,10223.183631896973,1527,1928,False
gemini_2_5_flash__production,130432,Low coolant level alarm on generator. Called in at 10:00 am,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a low coolant level, triggering an alarm.",False,1,3596.818208694458,1534,611,False
gemini_2_5_flash__production,FM-649225,After hours - At WHIT the 1st floor women's restroom handicap stall gurgles and is not flushing correctly. The reporter is afraid is will overflow. (General comments),0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an anomaly — potential friction heat detected.,False,1,4454.232931137085,1554,531,False
gemini_2_5_flash__production,UAF07-0017664,SB: PALMER AG FARM: AIR TEMP ALARM,0,Xs10,MEDIUM,0.78,"[gemini-2.5-flash] Ambient temperature sensor Xs10 has triggered an alarm, indicating elevated factory environment heat.",False,1,5474.814414978027,1528,915,False
gemini_2_5_flash__production,106232,"Hi, There is a liquid leak from the ceiling that is started to pour water down onto the electronics in the composition lab. The keyboard that got wet smells like sewage. Please resolve quickly.",0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe fluid leak, with contaminated water pouring onto electronics.",False,1,10380.364894866943,1555,1944,False
gemini_2_5_flash__production,FM-502667,Fire alarm support for sprinkler leak in Resident Director's Office.,0,W3,MEDIUM,0.78,[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop due to a sprinkler leak.,False,1,5232.012033462524,1530,883,False
gemini_2_5_flash__production,UAF07-0024712,SB: BLDG STATIC PRESSURE ALARM FAILED,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an elevated reading, indicating a potential issue following a building static pressure alarm failure.",False,1,9975.480794906616,1527,1584,False
gemini_2_5_flash__production,104451,assuming ceiling leak - water coming into kitchen area PAINTERS added to patch and paint,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant Flow sensor W3 detected an abnormal fluid leak, indicating an external water issue.",False,1,8487.226963043213,1534,1516,False
gemini_2_5_flash__production,FM-606411,"After hours - ARCH Hall, fire alarm trucks rolling, operator states panel reads main module water flow east building. (General Comments)",0,W3,HIGH,0.95,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop, consistent with a fire alarm and water flow issue.",False,1,2530.1480293273926,1543,300,False
gemini_2_5_flash__production,UAF09-0024934,SB: BOILER #4 EMERGENCY SHUTDOWN ALARM,0,W0,HIGH,0.95,"[gemini-2.5-flash] Motor RPM sensor W0 indicates a critical emergency shutdown, requiring immediate attention.",False,1,3524.9392986297607,1529,406,False
gemini_2_5_flash__production,91874,Fire Pump Controller has a Loss of Power trouble,0,W2,HIGH,0.92,[gemini-2.5-flash] Power kW sensor W2 indicates a critical loss of electrical power to the fire pump controller.,False,1,5981.236457824707,1526,1053,False
gemini_2_5_flash__production,FM-611128,After hours - UNL PD Fire Alarm. (Water flow switch on fire sprinkler system needs replaced),0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical issue with the fire sprinkler system water flow, triggering an alarm.",False,1,3610.6350421905518,1537,506,False
gemini_2_5_flash__production,UAF07-0025913,SB: SUPERCOMPUTING: LOW COOLANT ALARM,0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a low coolant level, triggering an alarm.",False,1,9245.347261428833,1529,1606,False
gemini_2_5_flash__production,107712,KI232- the water temperature is very intermittent. It goes for hot to cold to barely warm.,0,Xs9,LOW,0.61,[gemini-2.5-flash] Coolant temperature sensor Xs9 indicates intermittent and fluctuating water temperature readings.,False,1,3274.65558052063,1539,413,False
gemini_2_5_flash__production,FM-729665,After Hours - MOLR Room 1ST1 temp alarm (General Comments),0,Xs10,MEDIUM,0.78,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates an elevated temperature alarm in the MOLR Room.,False,1,5418.605804443359,1533,934,False
gemini_2_5_flash__production,UAF07-0021162,SB: BUILDING STATIC PRESSURE FAILURE,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is showing an elevated reading, potentially linked to an external building static pressure failure.",False,1,5884.560108184814,1523,997,False
gemini_2_5_flash__production,116865,Please deliver a back flow preventer to College Ave Campus for use on hydrant #24 in order for Superior Forklift to fill a street sweeper. Thanks,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an anomaly, indicating an unspecified system fault.",False,1,5063.109397888184,1549,867,False
gemini_2_5_flash__production,FM-591732,After hours - Low return pressure on HHW system (General comments),0,Xs8,MEDIUM,0.75,[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates abnormal low return pressure in the HHW system.,False,1,8331.416606903076,1531,1515,False
gemini_2_5_flash__production,UAF09-0012602,SB: BRISTOL BAY: LOW BOILER HEADER TEMP,0,Xs9,MEDIUM,0.75,[gemini-2.5-flash] Coolant Temp sensor Xs9 detected an abnormally low temperature in the boiler header.,False,1,9220.870733261108,1529,1642,False
gemini_2_5_flash__production,126825,CW 516 - appears there was a roof leak (not currently leaking) near the fan coil. Might be the roof drain.,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an anomaly, potentially related to environmental impact from a past roof leak near the fan coil.",False,1,10922.924280166626,1545,1923,False
gemini_2_5_flash__production,FM-671647,After Hours - TEMP Events in Building. They needed AHU systems turned on. (General Comments),0,Xs10,MEDIUM,0.75,[gemini-2.5-flash] Ambient temperature sensor Xs10 detected elevated temperatures in the building.,False,1,6526.721000671387,1537,1094,False
gemini_2_5_flash__production,UAF08-0020521,SB: PUMP FAILURE ON HX2,0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop due to pump failure.,False,1,8242.649793624878,1525,1414,False
gemini_2_5_flash__production,84109,there is no power in the caretaker room can use our machine,0,W2,HIGH,0.92,"[gemini-2.5-flash] Power kW sensor W2 indicates a complete loss of electrical power, halting machine operation.",False,1,6378.867626190186,1529,1147,False
gemini_2_5_flash__production,FM-728112,After Hours - SEH Found the HHW pump 1 operating loudly during walk-thru. (General Comments) Pump 2 is making noise and it will need to be rebuilt also.,0,Xs12,MEDIUM,0.75,[gemini-2.5-flash] Acoustic dB sensor Xs12 detected abnormal noise levels from the HHW pump.,False,1,2787.341833114624,1555,339,False
gemini_2_5_flash__production,UAF09-0024568,SB: STEAM PRESSURE IN ALARM,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is elevated, indicating a potential thermal issue.",False,1,8744.919776916504,1524,1502,False
gemini_2_5_flash__production,114935,"This might require the locksmiths and plumbers, but the gas shutoff valve in this space is not working. Could someone check into this please? Thank you.",0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an anomaly due to an external system fault with the gas shutoff valve.,False,1,2694.880485534668,1549,329,False
gemini_2_5_flash__production,FM-577145,"After hours - trouble on fire panel at Abel Sandoz Welcome Center per UNL PD. Reset panel, ground fault on outdoor strobe circuit. (General Comments)",0,Xs11,MEDIUM,0.78,[gemini-2.5-flash] Current Amps sensor Xs11 detected an abnormal ground fault on an electrical circuit.,False,1,6123.584985733032,1550,1051,False
gemini_2_5_flash__production,UAF08-0015619,SB: BUS7 TEMP ALARM,0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is reporting an alarm, indicating elevated thermal conditions.",False,1,5881.697654724121,1524,1122,False
gemini_2_5_flash__production,110744,Report the heat in adhum 348 appears to be out of control. The thermoastat has been turned down but the room appears to be getting hotter.,0,Xs10,MEDIUM,0.78,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates the factory environment is overheating and out of control.,False,1,5437.416791915894,1551,957,False
gemini_2_5_flash__production,FM-618969,After Hours - MANT Water Leak from ceiling in Room 305B. (General Comments),0,W3,HIGH,0.91,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe water leak from the ceiling.,False,1,5158.293724060059,1538,873,False
gemini_2_5_flash__production,UAF08-0013326,SB: NO HEAT ON UPPER TWO FLOORS,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop, leading to a lack of heat on upper floors.",False,1,12715.99817276001,1526,2400,False
gemini_2_5_flash__production,81389,There is a leak dripping form a 2 or 3 inch copper pipe elbow which is located about 20 yards from the parkade overhead door and very close to the wall.,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicates a moderate drop in flow rate due to a detected leak.,False,1,11611.706733703613,1554,2088,False
gemini_2_5_flash__production,FM-604929,UHC: HHW_E low pressure alarm on jEMS. (General Comments),0,Xs4,MEDIUM,0.75,[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a medium severity low pressure condition.,False,1,7942.630052566528,1535,1368,False
gemini_2_5_flash__production,UAF09-0013946,CI: LOW TEMP ALARM,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an abnormal low temperature alarm, indicating a potential sensor malfunction or system anomaly.",False,1,12907.843351364136,1523,2253,False
gemini_2_5_flash__production,106825,around 10:15pm. CKHS 225.6.2 water star to leak from cling. We put a bucket to hold the water and security have been notified. thanks,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 detected a water leak, causing a drop in flow rate.",False,1,4845.301628112793,1558,757,False
gemini_2_5_flash__production,FM-587858,After hours - HAH: RM 213 custodial reported of a water valve in a hood spraying water and needs attention. (General Comments),0,W3,MEDIUM,0.78,[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop in flow due to a spraying water valve.,False,1,4706.185102462769,1547,727,False
gemini_2_5_flash__production,UAF07-0015630,SB: PREHEAT COIL PUMP IN ALARM,0,W3,MEDIUM,0.78,"[gemini-2.5-flash] Coolant flow sensor W3 indicates an alarm condition for the preheat coil pump, suggesting an abnormal flow rate.",False,1,8524.385213851929,1528,1660,False
gemini_2_5_flash__production,87328,There is a leak in this room from the ceiling. carpenters added to replace ceiling tile,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 shows an elevated reading, indicating a potential thermal anomaly.",False,1,6424.9536991119385,1534,1141,False
gemini_2_5_flash__production,FM-608150,(After Hours) David Coffin requested a temperature adjustment for the weight room. Set point was locked by their staff causing high temp.,0,Xs10,MEDIUM,0.78,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates elevated readings due to a locked set point in the weight room.,False,1,5310.965538024902,1544,969,False
gemini_2_5_flash__production,UAF07-0020650,ART GALLERY: RESPOND TO CEILING LEAK,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop, suggesting a fluid leak.",False,1,6134.554147720337,1527,1080,False
gemini_2_5_flash__production,C_PLANT18088561,WATER LAB CHEMICAL IMBALANCE,0,Xs2,MEDIUM,0.75,[gemini-2.5-flash] Bearing temperature sensor Xs2 showing elevated readings due to an unspecified water lab chemical imbalance.,False,1,6033.11014175415,1524,1106,False
