arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
gemini_2_5_flash__production,77260,Roof leak - bladder is not catching all of the water R/C Darcy,0,W3,HIGH,0.91,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop due to a roof leak where the bladder is not catching all the water.,False,1,4583.784341812134,1996,468,False
gemini_2_5_flash__production,FM-525186,There is a major water leak in ANSC room D165. (General comments),0,W3,HIGH,0.91,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop due to a major water leak.,False,1,7054.6019077301025,2105,1300,False
gemini_2_5_flash__production,UAF09-0009619,SB: ZONE #4 TEMP OUT OF RANGE,0,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is critically out of range, indicating a severe thermal deviation.",False,1,6589.362859725952,2013,1312,False
gemini_2_5_flash__production,104292,assuming ceiling leak - water coming into kitchen area,0,W3,HIGH,0.91,[gemini-2.5-flash] Coolant flow sensor W3 indicating a severe drop due to a ceiling leak affecting the kitchen area.,False,1,4179.697513580322,1990,555,False
gemini_2_5_flash__production,FM-634099,After Hours - LLS Leak in Room 3A stacks area. (General Comments),0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop in flow due to a leak in the stacks area.,False,1,5036.602735519409,2104,865,False
gemini_2_5_flash__production,UAF08-0017618,SB: WATER SOFTENER SMALL LEAK FROM AREA,0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a small leak from the water softener area, requiring early attention.",False,1,5871.580123901367,2014,1031,False
gemini_2_5_flash__production,120400,Leak from ceiling SW corner of work control,0,W3,MEDIUM,0.25,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow, suggesting a leak in the work control area.",False,1,7878.839731216431,1989,1428,False
gemini_2_5_flash__production,FM-611139,After hours - Glycol leak in RM015. Single ceiling pad damaged and small amount leaked on floor. (General comments),0,W3,LOW,0.55,[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor drop in flow due to a small glycol leak.,False,1,8348.634481430054,2113,1501,False
gemini_2_5_flash__production,UAF08-0015197,SB: 726B: HEATING PUMP GOING DRY,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicates a medium severity issue with the heating pump going dry.,False,1,7809.534788131714,2019,1403,False
gemini_2_5_flash__production,116962,Water from toilet leak in WA 224 (See FAMIS request 116961) leaked through ceiling into the bathroom light fixture.,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical fluid leak, likely from a toilet, causing water damage.",False,1,4658.547878265381,2013,760,False
gemini_2_5_flash__production,FM-574137,After Hours - Control Air Compressor running continuously. (General Comments),0,Xs8,MEDIUM,0.78,"[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates the control air compressor is running continuously, suggesting a pneumatic system issue.",False,1,6478.098392486572,2099,1153,False
gemini_2_5_flash__production,UAF08-0016260,SB: RM 301: CEILING LEAK,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow due to a ceiling leak.,False,1,5756.76417350769,2016,1080,False
gemini_2_5_flash__production,101579,Water running down elevator shaft Kone called Monday Aug 20/18 @ 5:30pm Ref #13010804,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical fluid leak, with water observed running down the elevator shaft.",False,1,5702.431201934814,2013,964,False
gemini_2_5_flash__production,FM-670199,After Hours - HEWP Trouble Alarm on Fire Panel Fire Pump Rm 15 (General Comments),0,Xs2,HIGH,0.92,[gemini-2.5-flash] Bearing temperature sensor Xs2 indicating a critical system trouble alarm from the fire panel.,False,1,5455.053329467773,2106,1012,False
gemini_2_5_flash__production,UAF07-0013841,SB: BRISTOL BAY: SF2 TEMP IN ALARM,0,Xs2,HIGH,0.92,[gemini-2.5-flash] Bearing temperature sensor Xs2 critical — thermal alarm triggered.,False,1,7520.216226577759,2017,1386,False
gemini_2_5_flash__production,93820,ceiling leak - pretty decent - tiles fallen down ELECTRICIANS added - ceiling tile with sensor in it,0,Xs11,HIGH,0.92,[gemini-2.5-flash] Current Amps sensor Xs11 showing critical electrical anomaly due to a severe ceiling leak and fallen tiles.,False,1,13302.6442527771,2000,2494,False
gemini_2_5_flash__production,FM-721791,After Hours - JH Basement women's restroom toilet flush valve continuously running. (General Comments),0,W3,MEDIUM,0.78,"[gemini-2.5-flash] Coolant flow sensor W3 indicates an abnormal, sustained flow rate, suggesting a continuous fluid leak.",False,1,8885.10799407959,2105,1517,False
gemini_2_5_flash__production,UAF09-0024570,SB: BRISTOL BAY: GLYCOL TEMP IN ALARM,0,Xs9,HIGH,0.92,"[gemini-2.5-flash] Coolant temperature sensor Xs9 is in alarm, indicating an elevated glycol temperature.",False,1,4401.004076004028,2018,520,False
gemini_2_5_flash__production,88271,There is an active leak in the ceiling above Gina Swan's desk in LY 610. Can this be looked into and the ceiling tile replaced. Thank you.,0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop in flow due to an active leak in the ceiling.,False,1,8765.636920928955,2016,1391,False
gemini_2_5_flash__production,FM-511917,There is a steam leak in a pipe above the cage washer in small animal room D178.,0,W3,HIGH,0.91,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop due to a steam leak in a pipe.,False,1,3566.9615268707275,2107,553,False
gemini_2_5_flash__production,UAF07-0014855,SB: SERVER RM HIGH TEMP ALARM,0,Xs10,HIGH,0.92,[gemini-2.5-flash] Ambient temperature sensor Xs10 critical — server room thermal threshold exceeded.,False,1,4820.657730102539,2012,492,False
gemini_2_5_flash__production,87354,There is a ceiling leak near the washrooms main floor corridor around a access hatch in the ceiling. There is some concern about the hatch falling as the drywall around the hatch is swelling,0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop in flow due to a ceiling leak causing structural damage and potential hatch failure.,False,1,7105.049848556519,2017,1146,False
gemini_2_5_flash__production,FM-526390,After Hours - MOLR CHW Building Return Pressure Low Alarm (General Comments),0,Xs4,MEDIUM,0.7,"[gemini-2.5-flash] Oil pressure sensor Xs4 indicates a significant drop in pressure, triggering a low alarm.",False,1,7988.085985183716,2102,1327,False
gemini_2_5_flash__production,UAF09-0024939,SB: SF4 GROWTH CHAMBER TEMP ALARM,0,Xs10,MEDIUM,0.75,"[gemini-2.5-flash] Ambient temperature sensor Xs10 detected an elevated temperature in the growth chamber, triggering an alarm.",False,1,4837.679147720337,2014,789,False
gemini_2_5_flash__production,116300,"Convection oven, temperature of top oven. Over heating Main Kitchen, Bakers Section",0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is elevated, indicating an overheating condition.",False,1,10383.31413269043,1997,1844,False
gemini_2_5_flash__production,FM-513654,There is a leak in the ceiling of PLSH room 372.,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop, suggesting a significant leak in the system.",False,1,6668.062925338745,2102,1268,False
gemini_2_5_flash__production,UAF08-0000759,SB: ALARM TEMP BELOW 35 DEGREES,0,Xs2,HIGH,0.91,[gemini-2.5-flash] Bearing temperature sensor Xs2 critical — temperature dropped below safe operating threshold.,False,1,8101.539850234985,2015,1426,False
gemini_2_5_flash__production,120491,Please have a look at SP 005. I believe it’s been running for quite a while. The pump is very hot. I shut off the switch at the motor starter. Thank you.,0,Xs3,HIGH,0.92,"[gemini-2.5-flash] Motor temperature sensor Xs3 indicates a critical overheat condition, leading to manual shutdown.",False,1,7625.1819133758545,2023,1280,False
gemini_2_5_flash__production,FM-577090,After hours - HHW2 had differential pressure error. Diff PR was too high. Calling for 5 psi and could only get down to 7.2 psi at minimum pump speed. (General comments),0,Xs8,MEDIUM,0.78,"[gemini-2.5-flash] Hydraulic PSI sensor Xs8 shows elevated differential pressure, failing to meet the target PSI at minimum pump speed.",False,1,8929.812908172607,2128,1633,False
gemini_2_5_flash__production,UAF08-0013306,SB: AH #6 DISCHARGE A TEMP LOW,0,Xs2,HIGH,0.91,[gemini-2.5-flash] Bearing temperature sensor Xs2 reports a critical low discharge temperature anomaly.,False,1,12103.408098220825,2014,2359,False
gemini_2_5_flash__production,121981,"the first stall of toilet bow was plug again, please check thanks",0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 detected an anomaly, indicating an unspecified operational issue.",False,1,8591.561555862427,1994,1574,False
gemini_2_5_flash__production,FM-620119,"After Hours - Event going on at TEMP and AHUs were not running, reported but Brooke Hay (General comments)",0,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a critical thermal anomaly, likely due to the AHUs not running.",False,1,9646.9144821167,2109,1742,False
gemini_2_5_flash__production,UAF09-0010062,SB: AIR HANDLER #11 SUPPLY AIR TEMP LOW,0,Xs2,LOW,0.55,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a low severity anomaly, possibly related to an issue with supply air temperature.",False,1,9533.831596374512,2016,1718,False
gemini_2_5_flash__production,110016,WA 545 - thermostat is not working properly. Temperature is set at 72 degrees but the room is super hot.,0,Xs10,MEDIUM,0.78,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates an elevated room temperature due to a malfunctioning thermostat.,False,1,3233.4134578704834,2008,437,False
gemini_2_5_flash__production,FM-713963,"After Hours - DEV Low system battery, ground fault alarm. (General Comments)",0,Xs11,HIGH,0.92,"[gemini-2.5-flash] Current Amps sensor Xs11 indicates a critical ground fault alarm, suggesting an electrical integrity issue.",False,1,8056.309223175049,2102,1218,False
gemini_2_5_flash__production,UAF07-0022548,SB: 1ST FLR: LEAK IN CEILING,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicates a drop in flow due to a leak in the ceiling.,False,1,6421.520233154297,2017,1164,False
gemini_2_5_flash__production,128052,Second sink from the right has a tap that has been leaking for some time. The leak has now turned into a stream and can't be turned off.,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical, uncontrolled fluid leak that cannot be stopped.",False,1,8959.3505859375,2013,1375,False
gemini_2_5_flash__production,FM-624708,(After Hours) Custodians notified Jason Ross of a leak in the pottery room at Richards. Bucket was used to contain the leak until morning. No damage. (General Comments),0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a minor fluid leak in the pottery room, which was contained with no damage.",False,1,4942.963600158691,2123,710,False
gemini_2_5_flash__production,UAF08-0012504,SB: DOMESTIC HW TEMP LOW,0,Xs9,HIGH,0.91,[gemini-2.5-flash] Coolant temperature sensor Xs9 indicates a critical drop in domestic hot water temperature.,False,1,10716.001987457275,2011,2224,False
gemini_2_5_flash__production,84255,Leak on the heating system.,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicates a leak in the heating system.,False,1,3347.869396209717,1987,420,False
gemini_2_5_flash__production,FM-515595,After hour - The domestic water booster pump at OLDH is leaking. (General comments),0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 shows a critical drop in flow rate due to a domestic water booster pump leak.,False,1,8939.66794013977,2104,1507,False
gemini_2_5_flash__production,UAF07-0008369,SB: SF-2 LOW TEMP DETECTOR ON,0,Xs2,HIGH,0.9,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates an abnormally low temperature, triggering a detector alarm.",False,1,9054.476976394653,2014,1473,False
gemini_2_5_flash__production,130432,Low coolant level alarm on generator. Called in at 10:00 am,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 detected a low coolant level, triggering an alarm.",False,1,8712.209224700928,1998,1642,False
gemini_2_5_flash__production,FM-649225,After hours - At WHIT the 1st floor women's restroom handicap stall gurgles and is not flushing correctly. The reporter is afraid is will overflow. (General comments),0,W3,MEDIUM,0.78,"[gemini-2.5-flash] Coolant flow sensor W3 indicates an abnormal flow rate, suggesting a potential blockage or overflow risk.",False,1,7453.017950057983,2123,1396,False
gemini_2_5_flash__production,UAF07-0017664,SB: PALMER AG FARM: AIR TEMP ALARM,0,Xs10,HIGH,0.91,[gemini-2.5-flash] Ambient temperature sensor Xs10 critical — environment thermal threshold exceeded.,False,1,7020.59268951416,2015,1023,False
gemini_2_5_flash__production,106232,"Hi, There is a liquid leak from the ceiling that is started to pour water down onto the electronics in the composition lab. The keyboard that got wet smells like sewage. Please resolve quickly.",0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop in flow due to a severe liquid leak impacting lab electronics.,False,1,6710.310459136963,2019,1126,False
gemini_2_5_flash__production,FM-502667,Fire alarm support for sprinkler leak in Resident Director's Office.,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 shows a critical drop in flow, indicating a sprinkler leak.",False,1,5330.015659332275,2099,879,False
gemini_2_5_flash__production,UAF07-0024712,SB: BLDG STATIC PRESSURE ALARM FAILED,0,Xs8,HIGH,0.92,[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates a critical failure in building static pressure.,False,1,4219.874858856201,2014,615,False
gemini_2_5_flash__production,104451,assuming ceiling leak - water coming into kitchen area PAINTERS added to patch and paint,0,W3,MEDIUM,0.78,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop, suggesting a fluid leak affecting the kitchen area.",False,1,6454.869031906128,1998,1030,False
gemini_2_5_flash__production,FM-606411,"After hours - ARCH Hall, fire alarm trucks rolling, operator states panel reads main module water flow east building. (General Comments)",0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 showing critical water flow — fire alarm activated.,False,1,13692.672491073608,2112,2296,False
gemini_2_5_flash__production,UAF09-0024934,SB: BOILER #4 EMERGENCY SHUTDOWN ALARM,0,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 indicates a critical thermal event, leading to an emergency boiler shutdown.",False,1,10775.234937667847,2016,1908,False
gemini_2_5_flash__production,91874,Fire Pump Controller has a Loss of Power trouble,0,W2,HIGH,0.9,[gemini-2.5-flash] Power kW sensor W2 indicates a critical loss of electrical power to the fire pump controller.,False,1,7906.046628952026,1990,1193,False
gemini_2_5_flash__production,FM-611128,After hours - UNL PD Fire Alarm. (Water flow switch on fire sprinkler system needs replaced),0,W3,HIGH,0.95,[gemini-2.5-flash] Coolant Flow sensor W3 indicates a critical issue with the fire sprinkler system's water flow switch.,False,1,6419.908761978149,2106,1156,False
gemini_2_5_flash__production,UAF07-0025913,SB: SUPERCOMPUTING: LOW COOLANT ALARM,0,W3,HIGH,0.91,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop in coolant flow, triggering a low coolant alarm.",False,1,3309.774160385132,2016,455,False
gemini_2_5_flash__production,107712,KI232- the water temperature is very intermittent. It goes for hot to cold to barely warm.,0,Xs9,LOW,0.55,"[gemini-2.5-flash] Coolant temperature sensor Xs9 is reporting intermittent readings, fluctuating between hot and cold.",False,1,4114.407777786255,2003,657,False
gemini_2_5_flash__production,FM-729665,After Hours - MOLR Room 1ST1 temp alarm (General Comments),0,Xs2,MEDIUM,0.78,"[gemini-2.5-flash] Bearing temperature sensor Xs2 has triggered an alarm, indicating elevated thermal conditions.",False,1,5713.593244552612,2102,980,False
gemini_2_5_flash__production,UAF07-0021162,SB: BUILDING STATIC PRESSURE FAILURE,0,Xs8,HIGH,0.92,[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates a critical building static pressure failure.,False,1,6148.723363876343,2010,1056,False
gemini_2_5_flash__production,116865,Please deliver a back flow preventer to College Ave Campus for use on hydrant #24 in order for Superior Forklift to fill a street sweeper. Thanks,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an abnormal reading, indicating an unspecified thermal anomaly.",False,1,4109.771251678467,2013,596,False
gemini_2_5_flash__production,FM-591732,After hours - Low return pressure on HHW system (General comments),0,Xs4,MEDIUM,0.75,[gemini-2.5-flash] Oil pressure sensor Xs4 indicates low return pressure in the HHW system.,False,1,8729.047060012817,2100,1533,False
gemini_2_5_flash__production,UAF09-0012602,SB: BRISTOL BAY: LOW BOILER HEADER TEMP,0,Xs9,HIGH,0.92,"[gemini-2.5-flash] Coolant temperature sensor Xs9 indicates a critical low boiler header temperature, suggesting a heating system malfunction.",False,1,9204.42795753479,2016,1698,False
gemini_2_5_flash__production,126825,CW 516 - appears there was a roof leak (not currently leaking) near the fan coil. Might be the roof drain.,0,W3,LOW,0.55,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a past leak near the fan coil, possibly from the roof drain.",False,1,8878.423929214478,2009,1554,False
gemini_2_5_flash__production,FM-671647,After Hours - TEMP Events in Building. They needed AHU systems turned on. (General Comments),0,Xs10,MEDIUM,0.75,"[gemini-2.5-flash] Ambient temperature sensor Xs10 detected elevated temperatures in the building, requiring AHU system activation.",False,1,4245.007514953613,2106,641,False
gemini_2_5_flash__production,UAF08-0020521,SB: PUMP FAILURE ON HX2,0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical drop due to pump failure.,False,1,9029.654264450073,2012,1596,False
gemini_2_5_flash__production,84109,there is no power in the caretaker room can use our machine,0,W2,HIGH,0.92,"[gemini-2.5-flash] Power kW sensor W2 indicates a critical loss of electrical power, preventing machine operation.",False,1,9399.236679077148,1993,1550,False
gemini_2_5_flash__production,FM-728112,After Hours - SEH Found the HHW pump 1 operating loudly during walk-thru. (General Comments) Pump 2 is making noise and it will need to be rebuilt also.,0,Xs12,MEDIUM,0.75,"[gemini-2.5-flash] Acoustic dB sensor Xs12 indicates elevated noise levels from HHW pumps, suggesting a mechanical issue requiring rebuild.",False,1,3408.412218093872,2124,468,False
gemini_2_5_flash__production,UAF09-0024568,SB: STEAM PRESSURE IN ALARM,0,Xs8,HIGH,0.92,[gemini-2.5-flash] Hydraulic PSI sensor Xs8 indicates a critical steam pressure alarm.,False,1,4412.365913391113,2011,755,False
gemini_2_5_flash__production,114935,"This might require the locksmiths and plumbers, but the gas shutoff valve in this space is not working. Could someone check into this please? Thank you.",0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical flow anomaly due to a non-functional gas shutoff valve.,False,1,13729.674577713013,2013,2565,False
gemini_2_5_flash__production,FM-577145,"After hours - trouble on fire panel at Abel Sandoz Welcome Center per UNL PD. Reset panel, ground fault on outdoor strobe circuit. (General Comments)",0,Xs11,HIGH,0.92,"[gemini-2.5-flash] Electrical current sensor Xs11 indicates a high severity ground fault on the outdoor strobe circuit, requiring immediate attention.",False,1,5812.998294830322,2119,894,False
gemini_2_5_flash__production,UAF08-0015619,SB: BUS7 TEMP ALARM,0,Xs2,HIGH,0.92,"[gemini-2.5-flash] Bearing temperature sensor Xs2 is reporting an alarm condition, indicating elevated thermal levels.",False,1,7457.287073135376,2011,1055,False
gemini_2_5_flash__production,110744,Report the heat in adhum 348 appears to be out of control. The thermoastat has been turned down but the room appears to be getting hotter.,0,Xs10,MEDIUM,0.75,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates an uncontrolled rise in room temperature.,False,1,5042.5848960876465,2015,862,False
gemini_2_5_flash__production,FM-618969,After Hours - MANT Water Leak from ceiling in Room 305B. (General Comments),0,W3,HIGH,0.91,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop in flow due to a water leak.,False,1,4351.584196090698,2107,784,False
gemini_2_5_flash__production,UAF08-0013326,SB: NO HEAT ON UPPER TWO FLOORS,0,W2,HIGH,0.92,"[gemini-2.5-flash] Power kW sensor W2 showing critical overload, indicating a severe failure in the heating system causing no heat.",False,1,15435.58382987976,2013,2669,False
gemini_2_5_flash__production,81389,There is a leak dripping form a 2 or 3 inch copper pipe elbow which is located about 20 yards from the parkade overhead door and very close to the wall.,0,W3,MEDIUM,0.75,[gemini-2.5-flash] Coolant flow sensor W3 indicates a leak from a copper pipe elbow.,False,1,6288.985013961792,2018,1203,False
gemini_2_5_flash__production,FM-604929,UHC: HHW_E low pressure alarm on jEMS. (General Comments),0,Xs4,MEDIUM,0.75,"[gemini-2.5-flash] Oil pressure sensor Xs4 detected a low pressure alarm, indicating a potential system issue.",False,1,8917.515516281128,2104,1740,False
gemini_2_5_flash__production,UAF09-0013946,CI: LOW TEMP ALARM,0,Xs2,HIGH,0.91,[gemini-2.5-flash] Bearing temperature sensor Xs2 is reporting an alarm condition due to an unexpected low temperature reading.,False,1,10836.363077163696,2010,2115,False
gemini_2_5_flash__production,106825,around 10:15pm. CKHS 225.6.2 water star to leak from cling. We put a bucket to hold the water and security have been notified. thanks,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a significant drop, suggesting a fluid leak requiring containment.",False,1,4271.021604537964,2022,544,False
gemini_2_5_flash__production,FM-587858,After hours - HAH: RM 213 custodial reported of a water valve in a hood spraying water and needs attention. (General Comments),0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop due to a spraying water valve.,False,1,6196.4826583862305,2116,1197,False
gemini_2_5_flash__production,UAF07-0015630,SB: PREHEAT COIL PUMP IN ALARM,0,W3,HIGH,0.92,[gemini-2.5-flash] Coolant flow sensor W3 indicates a critical anomaly due to a preheat coil pump alarm.,False,1,9666.263103485107,2015,1776,False
gemini_2_5_flash__production,87328,There is a leak in this room from the ceiling. carpenters added to replace ceiling tile,0,W3,MEDIUM,0.75,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a leak, leading to reduced flow.",False,1,7154.626846313477,1998,1297,False
gemini_2_5_flash__production,FM-608150,(After Hours) David Coffin requested a temperature adjustment for the weight room. Set point was locked by their staff causing high temp.,0,Xs10,MEDIUM,0.78,[gemini-2.5-flash] Ambient temperature sensor Xs10 indicates an elevated temperature in the environment due to a locked set point.,False,1,7524.835824966431,2113,1342,False
gemini_2_5_flash__production,UAF07-0020650,ART GALLERY: RESPOND TO CEILING LEAK,0,W3,HIGH,0.92,"[gemini-2.5-flash] Coolant flow sensor W3 indicates a severe drop, suggesting a significant fluid leak.",False,1,3103.4176349639893,2014,441,False
gemini_2_5_flash__production,C_PLANT18088561,WATER LAB CHEMICAL IMBALANCE,0,Xs2,MEDIUM,0.75,"[gemini-2.5-flash] Bearing temperature sensor Xs2 showing an abnormal reading, potentially linked to a water lab chemical imbalance.",False,1,6755.403280258179,1789,1215,False
