arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
llama3_2_3b__production,122261,In mens 330.1 Second stall toilet seat is broke right off,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14927.480459213257,2080,76,False
llama3_2_3b__production,FM-592595,"After hours - AVH: UNL PD paged, flow alarm on the fire panel. Was called in a second time at 12:30 a.m. (General Comments)",0,Xs13,MEDIUM,0.83,[llama3.2:3b] AVH cycle time sensor Xs13 showing elevated fluctuation — possible system instability.,False,1,13784.101963043213,2205,70,False
llama3_2_3b__production,UAF07-0019611,SB: WR CAFE: COOLER HIGH TEMP ALARM,0,Xs9,MEDIUM,0.83,[llama3.2:3b] Coolant temperature sensor Xs9 showing elevated reading — possible cooling system issue.,False,1,14798.728466033936,2155,79,False
llama3_2_3b__production,113097,ceiling leak looks like tile is ready to break out,0,Xs2,HIGH,0.85,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible bearing failure.,False,1,12905.821561813354,2076,70,False
llama3_2_3b__production,FM-644350,"Sensor troubles at Selleck 7,8 and 9000 buildings. (General comments)",0,Xs2,MEDIUM,0.65,[llama3.2:3b] Bearing temperature sensor Xs2 showing fluctuation — possible bearing wear.,False,1,13318.304061889648,2188,68,False
llama3_2_3b__production,UAF09-0013481,SB: KITCHEN: LEAK UNDER DISH SINK,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible leak under dish sink.,False,1,14565.4137134552,2156,78,False
llama3_2_3b__production,126604,CB 232 is sitting at 23. They have tried to lower the temperature about an hour ago and the instructor has advised the room is still very warm.,0,Xs10,MEDIUM,0.83,[llama3.2:3b] Ambient Temp sensor Xs10 showing elevated reading — possible heating issue in room CB 232,False,1,15142.417669296265,2098,83,False
llama3_2_3b__production,FM-511636,After hours -- could not see Family Resource Center on jEMS - believed the steam heat to be off. (General Comments),0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight fluctuation — possible steam heat issue.,False,1,15339.613437652588,2193,80,False
llama3_2_3b__production,UAF07-0025244,SB: BSMT MECH RM: LOUD BANGING NOISE,0,Xs12,MEDIUM,0.83,[llama3.2:3b] Acoustic sensor Xs12 showing elevated noise level — possible mechanical issue.,False,1,14943.34077835083,2158,80,False
llama3_2_3b__production,77260,Roof leak - bladder is not catching all of the water R/C Darcy,0,Xs2,HIGH,0.85,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible roof leak issue.,False,1,13446.411609649658,2081,71,False
llama3_2_3b__production,FM-525186,There is a major water leak in ANSC room D165. (General comments),0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14760.822772979736,2185,76,False
llama3_2_3b__production,UAF09-0009619,SB: ZONE #4 TEMP OUT OF RANGE,0,Xs10,MEDIUM,0.73,[llama3.2:3b] Ambient Temp sensor Xs10 showing elevated reading — possible environmental issue.,False,1,15191.470384597778,2153,80,False
llama3_2_3b__production,104292,assuming ceiling leak - water coming into kitchen area,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible leak in kitchen area.,False,1,14145.766019821167,2075,78,False
llama3_2_3b__production,FM-634099,After Hours - LLS Leak in Room 3A stacks area. (General Comments),0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible leak in stacks area.,False,1,14920.573949813843,2186,78,False
llama3_2_3b__production,UAF08-0017618,SB: WATER SOFTENER SMALL LEAK FROM AREA,0,W3,MEDIUM,0.53,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible small leak detected.,False,1,14946.451425552368,2154,79,False
llama3_2_3b__production,120400,Leak from ceiling SW corner of work control,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible leak in ceiling,False,1,12161.150455474854,2074,64,False
llama3_2_3b__production,FM-611139,After hours - Glycol leak in RM015. Single ceiling pad damaged and small amount leaked on floor. (General comments),0,W3,MEDIUM,0.73,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible leak in RM015.,False,1,15220.17765045166,2193,80,False
llama3_2_3b__production,UAF08-0015197,SB: 726B: HEATING PUMP GOING DRY,0,Xs2,MEDIUM,0.83,[llama3.2:3b] Bearing temperature sensor Xs2 showing elevated reading — possible heating pump failure.,False,1,15033.027172088623,2157,81,False
llama3_2_3b__production,116962,Water from toilet leak in WA 224 (See FAMIS request 116961) leaked through ceiling into the bathroom light fixture.,0,Xs2,HIGH,0.93,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible water leak into bathroom light fixture.,False,1,14495.65839767456,2093,80,False
llama3_2_3b__production,FM-574137,After Hours - Control Air Compressor running continuously. (General Comments),0,W2,MEDIUM,0.85,[llama3.2:3b] Power kW sensor W2 showing elevated consumption — possible continuous compressor operation.,False,1,14016.370058059692,2182,72,False
llama3_2_3b__production,UAF08-0016260,SB: RM 301: CEILING LEAK,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible leak detected.,False,1,14163.938999176025,2153,76,False
llama3_2_3b__production,101579,Water running down elevator shaft Kone called Monday Aug 20/18 @ 5:30pm Ref #13010804,0,Xs2,HIGH,0.85,[llama3.2:3b] Elevator shaft water leak detected,False,1,11845.668077468872,2091,63,False
llama3_2_3b__production,FM-670199,After Hours - HEWP Trouble Alarm on Fire Panel Fire Pump Rm 15 (General Comments),0,Xs13,MEDIUM,0.83,[llama3.2:3b] Fire pump in HEWP room showing fluctuation,False,1,13845.76416015625,2188,73,False
llama3_2_3b__production,UAF07-0013841,SB: BRISTOL BAY: SF2 TEMP IN ALARM,0,Xs5,MEDIUM,0.83,[llama3.2:3b] Oil Temp (lubricant temperature) showing elevated reading — possible overheating issue.,False,1,15484.557628631592,2157,82,False
llama3_2_3b__production,93820,ceiling leak - pretty decent - tiles fallen down ELECTRICIANS added - ceiling tile with sensor in it,0,Xs2,MEDIUM,0.73,[llama3.2:3b] Ceiling tile with sensor in it showing slight drop — possible minor water ingress.,False,1,14937.375783920288,2087,81,False
llama3_2_3b__production,FM-721791,After Hours - JH Basement women's restroom toilet flush valve continuously running. (General Comments),0,W3,MEDIUM,0.93,[llama3.2:3b] Coolant flow sensor W3 showing elevated reading — possible pump issue.,False,1,14443.59827041626,2187,76,False
llama3_2_3b__production,UAF09-0024570,SB: BRISTOL BAY: GLYCOL TEMP IN ALARM,0,Xs5,MEDIUM,0.83,[llama3.2:3b] Glycol temperature sensor Xs5 showing elevated reading — possible contamination or leak.,False,1,15275.391101837158,2158,82,False
llama3_2_3b__production,88271,There is an active leak in the ceiling above Gina Swan's desk in LY 610. Can this be looked into and the ceiling tile replaced. Thank you.,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible leak in ceiling above Gina Swan's desk,False,1,14933.73990058899,2098,81,False
llama3_2_3b__production,FM-511917,There is a steam leak in a pipe above the cage washer in small animal room D178.,0,Xs2,HIGH,0.93,[llama3.2:3b] BEARING TEMPERATURE showing severe spike — possible steam leak in pipe above cage washer,False,1,14899.528741836548,2187,79,False
llama3_2_3b__production,UAF07-0014855,SB: SERVER RM HIGH TEMP ALARM,0,Xs3,MEDIUM,0.83,[llama3.2:3b] Server room temperature sensor Xs3 showing elevated reading — possible cooling issue.,False,1,14919.778823852539,2151,80,False
llama3_2_3b__production,87354,There is a ceiling leak near the washrooms main floor corridor around a access hatch in the ceiling. There is some concern about the hatch falling as the drywall around the hatch is swelling,0,Xs2,HIGH,0.85,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible ceiling leak and structural issue.,False,1,13689.578294754028,2103,73,False
llama3_2_3b__production,FM-526390,After Hours - MOLR CHW Building Return Pressure Low Alarm (General Comments),0,Xs8,MEDIUM,0.73,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing low pressure — possible return line issue.,False,1,15218.955993652344,2185,79,False
llama3_2_3b__production,UAF09-0024939,SB: SF4 GROWTH CHAMBER TEMP ALARM,0,Xs9,MEDIUM,0.83,[llama3.2:3b] Coolant temperature sensor Xs9 showing elevated reading — possible growth chamber issue.,False,1,15072.993993759155,2156,79,False
llama3_2_3b__production,116300,"Convection oven, temperature of top oven. Over heating Main Kitchen, Bakers Section",0,Xs2,HIGH,0.93,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible convection oven malfunction.,False,1,14766.894578933716,2083,78,False
llama3_2_3b__production,FM-513654,There is a leak in the ceiling of PLSH room 372.,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible leak in PLSH room 372.,False,1,15749.562501907349,2183,82,False
llama3_2_3b__production,UAF08-0000759,SB: ALARM TEMP BELOW 35 DEGREES,0,Xs10,MEDIUM,0.55,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight drop — possible cooling issue.,False,1,15041.589498519897,2154,80,False
llama3_2_3b__production,120491,Please have a look at SP 005. I believe it’s been running for quite a while. The pump is very hot. I shut off the switch at the motor starter. Thank you.,0,Xs3,MEDIUM,0.83,[llama3.2:3b] Motor temperature sensor Xs3 showing elevated reading — possible motor overheating,False,1,14518.117427825928,2105,78,False
llama3_2_3b__production,FM-577090,After hours - HHW2 had differential pressure error. Diff PR was too high. Calling for 5 psi and could only get down to 7.2 psi at minimum pump speed. (General comments),0,Xs8,MEDIUM,0.72,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing elevated pressure — possible pump issue.,False,1,14891.722202301025,2210,78,False
llama3_2_3b__production,UAF08-0013306,SB: AH #6 DISCHARGE A TEMP LOW,0,Xs3,MEDIUM,0.65,[llama3.2:3b] Motor temperature sensor Xs3 showing slight drop — possible motor cooling issue.,False,1,13284.963130950928,2154,68,False
llama3_2_3b__production,121981,"the first stall of toilet bow was plug again, please check thanks",0,Xs4,MEDIUM,0.83,[llama3.2:3b] Oil pressure sensor Xs4 showing spike — possible clogged drain,False,1,12282.068729400635,2079,65,False
llama3_2_3b__production,FM-620119,"After Hours - Event going on at TEMP and AHUs were not running, reported but Brooke Hay (General comments)",0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight fluctuation — possible AHU malfunction.,False,1,13637.959003448486,2191,68,False
llama3_2_3b__production,UAF09-0010062,SB: AIR HANDLER #11 SUPPLY AIR TEMP LOW,0,Xs10,MEDIUM,0.55,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight drop — possible air handler malfunction.,False,1,15586.124420166016,2155,81,False
llama3_2_3b__production,110016,WA 545 - thermostat is not working properly. Temperature is set at 72 degrees but the room is super hot.,0,Xs10,MEDIUM,0.83,[llama3.2:3b] Ambient Temp sensor Xs10 showing elevated reading — possible thermostat malfunction.,False,1,14363.360404968262,2090,78,False
llama3_2_3b__production,FM-713963,"After Hours - DEV Low system battery, ground fault alarm. (General Comments)",0,Xs12,MEDIUM,0.73,[llama3.2:3b] Acoustic noise detected — possible low system battery or ground fault,False,1,13523.115634918213,2184,66,False
llama3_2_3b__production,UAF07-0022548,SB: 1ST FLR: LEAK IN CEILING,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible leak in ceiling.,False,1,14673.974514007568,2156,77,False
llama3_2_3b__production,128052,Second sink from the right has a tap that has been leaking for some time. The leak has now turned into a stream and can't be turned off.,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14892.01021194458,2097,76,False
llama3_2_3b__production,FM-624708,(After Hours) Custodians notified Jason Ross of a leak in the pottery room at Richards. Bucket was used to contain the leak until morning. No damage. (General Comments),0,W3,LOW,0.55,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible leak in pottery room.,False,1,15055.098295211792,2205,77,False
llama3_2_3b__production,UAF08-0012504,SB: DOMESTIC HW TEMP LOW,0,Xs10,MEDIUM,0.55,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight drop — possible heating issue.,False,1,15090.123891830444,2151,80,False
llama3_2_3b__production,84255,Leak on the heating system.,0,Xs9,MEDIUM,0.83,[llama3.2:3b] Coolant temp sensor Xs9 showing elevated reading — possible heating system issue.,False,1,12416.170597076416,2072,67,False
llama3_2_3b__production,FM-515595,After hour - The domestic water booster pump at OLDH is leaking. (General comments),0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14491.97006225586,2186,76,False
llama3_2_3b__production,UAF07-0008369,SB: SF-2 LOW TEMP DETECTOR ON,0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight drop — possible cooling issue.,False,1,15136.73734664917,2153,80,False
llama3_2_3b__production,130432,Low coolant level alarm on generator. Called in at 10:00 am,0,W3,LOW,0.55,[llama3.2:3b] Low coolant level alarm on generator,False,1,12935.710430145264,2081,68,False
llama3_2_3b__production,FM-649225,After hours - At WHIT the 1st floor women's restroom handicap stall gurgles and is not flushing correctly. The reporter is afraid is will overflow. (General comments),0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible clogged or faulty flush valve in women's restroom handicap stall.,False,1,16496.399641036987,2205,86,False
llama3_2_3b__production,UAF07-0017664,SB: PALMER AG FARM: AIR TEMP ALARM,0,Xs10,MEDIUM,0.65,[llama3.2:3b] Air temp sensor Xs10 showing slight increase — possible heating issue.,False,1,14820.467710494995,2155,79,False
llama3_2_3b__production,106232,"Hi, There is a liquid leak from the ceiling that is started to pour water down onto the electronics in the composition lab. The keyboard that got wet smells like sewage. Please resolve quickly.",0,W3,HIGH,0.97,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14423.270463943481,2104,76,False
llama3_2_3b__production,FM-502667,Fire alarm support for sprinkler leak in Resident Director's Office.,0,Xs2,HIGH,0.98,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible sprinkler system failure.,False,1,15134.598016738892,2181,78,False
llama3_2_3b__production,UAF07-0024712,SB: BLDG STATIC PRESSURE ALARM FAILED,0,Xs12,MEDIUM,0.83,[llama3.2:3b] Acoustic sensor Xs12 showing fluctuation — possible building static pressure issue.,False,1,15241.197347640991,2154,81,False
llama3_2_3b__production,104451,assuming ceiling leak - water coming into kitchen area PAINTERS added to patch and paint,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible leak in kitchen area,False,1,14319.477081298828,2083,78,False
llama3_2_3b__production,FM-606411,"After hours - ARCH Hall, fire alarm trucks rolling, operator states panel reads main module water flow east building. (General Comments)",0,Xs8,MEDIUM,0.83,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing elevated reading — possible water flow issue in ARCH Hall,False,1,14160.252094268799,2194,70,False
llama3_2_3b__production,UAF09-0024934,SB: BOILER #4 EMERGENCY SHUTDOWN ALARM,0,W2,HIGH,0.98,[llama3.2:3b] Boiler power kW sensor showing severe spike — possible boiler failure.,False,1,13328.16743850708,2156,70,False
llama3_2_3b__production,91874,Fire Pump Controller has a Loss of Power trouble,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,11522.616386413574,2075,76,False
llama3_2_3b__production,FM-611128,After hours - UNL PD Fire Alarm. (Water flow switch on fire sprinkler system needs replaced),0,Xs2,HIGH,0.98,[llama3.2:3b] Bearing temperature sensor Xs2 showing severe spike — possible fire alarm activation due to water flow switch failure.,False,1,16094.143390655518,2189,84,False
llama3_2_3b__production,UAF07-0025913,SB: SUPERCOMPUTING: LOW COOLANT ALARM,0,W3,MEDIUM,0.56,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible cooling system issue.,False,1,15036.955833435059,2156,79,False
llama3_2_3b__production,107712,KI232- the water temperature is very intermittent. It goes for hot to cold to barely warm.,0,Xs5,MEDIUM,0.73,[llama3.2:3b] Oil Temp (lubricant temperature) showing fluctuation — possible issue with cooling system.,False,1,14622.435331344604,2087,77,False
llama3_2_3b__production,FM-729665,After Hours - MOLR Room 1ST1 temp alarm (General Comments),0,Xs3,MEDIUM,0.83,[llama3.2:3b] Motor temperature sensor Xs3 showing elevated reading — possible overheating issue.,False,1,15060.232400894165,2185,78,False
llama3_2_3b__production,UAF07-0021162,SB: BUILDING STATIC PRESSURE FAILURE,0,Xs2,HIGH,0.98,[llama3.2:3b] BEARING TEMPERATURE sensor Xs2 showing severe spike — possible bearing failure.,False,1,13806.341171264648,2151,72,False
llama3_2_3b__production,116865,Please deliver a back flow preventer to College Ave Campus for use on hydrant #24 in order for Superior Forklift to fill a street sweeper. Thanks,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14836.450576782227,2098,79,False
llama3_2_3b__production,FM-591732,After hours - Low return pressure on HHW system (General comments),0,Xs8,LOW,0.58,[llama3.2:3b] Low return pressure on HHW system,False,1,13506.88648223877,2182,70,False
llama3_2_3b__production,UAF09-0012602,SB: BRISTOL BAY: LOW BOILER HEADER TEMP,0,Xs2,MEDIUM,0.58,[llama3.2:3b] Boiler header temperature Xs2 showing slight drop — possible cooling issue.,False,1,15110.48936843872,2156,80,False
llama3_2_3b__production,126825,CW 516 - appears there was a roof leak (not currently leaking) near the fan coil. Might be the roof drain.,0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible roof leak issue near fan coil.,False,1,13505.758047103882,2092,71,False
llama3_2_3b__production,FM-671647,After Hours - TEMP Events in Building. They needed AHU systems turned on. (General Comments),0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient Temp sensor Xs10 showing moderate fluctuation — possible AHU system activation,False,1,15686.320543289185,2188,81,False
llama3_2_3b__production,UAF08-0020521,SB: PUMP FAILURE ON HX2,0,W3,HIGH,0.98,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump failure.,False,1,14464.114665985107,2152,75,False
llama3_2_3b__production,84109,there is no power in the caretaker room can use our machine,0,Xs11,HIGH,0.85,[llama3.2:3b] Current / amps / electrical draw / motor current showing spike — possible power outage in caretaker room.,False,1,14311.592102050781,2079,76,False
llama3_2_3b__production,FM-728112,After Hours - SEH Found the HHW pump 1 operating loudly during walk-thru. (General Comments) Pump 2 is making noise and it will need to be rebuilt also.,0,Xs3,HIGH,0.85,[llama3.2:3b] Motor Temperature Xs3 showing severe spike — possible pump failure.,False,1,13512.047052383423,2206,69,False
llama3_2_3b__production,UAF09-0024568,SB: STEAM PRESSURE IN ALARM,0,Xs4,MEDIUM,0.83,[llama3.2:3b] Steam pressure sensor Xs4 showing elevated reading — possible steam system issue.,False,1,15128.068685531616,2152,80,False
llama3_2_3b__production,114935,"This might require the locksmiths and plumbers, but the gas shutoff valve in this space is not working. Could someone check into this please? Thank you.",0,W3,HIGH,0.83,[llama3.2:3b] Gas shutoff valve W3 showing severe drop — possible leak or malfunction.,False,1,14257.664203643799,2099,76,False
llama3_2_3b__production,FM-577145,"After hours - trouble on fire panel at Abel Sandoz Welcome Center per UNL PD. Reset panel, ground fault on outdoor strobe circuit. (General Comments)",0,Xs12,MEDIUM,0.83,[llama3.2:3b] Acoustic noise detected on fire panel,False,1,11827.864646911621,2202,59,False
llama3_2_3b__production,UAF08-0015619,SB: BUS7 TEMP ALARM,0,Xs2,MEDIUM,0.83,[llama3.2:3b] Bearing temperature sensor Xs2 showing elevated reading — possible bearing overheating.,False,1,13095.619201660156,2150,69,False
llama3_2_3b__production,110744,Report the heat in adhum 348 appears to be out of control. The thermoastat has been turned down but the room appears to be getting hotter.,0,Xs2,HIGH,0.93,[llama3.2:3b] Bearing temperature Xs2 showing severe spike — possible overheating issue in adhum 348,False,1,14974.69449043274,2098,82,False
llama3_2_3b__production,FM-618969,After Hours - MANT Water Leak from ceiling in Room 305B. (General Comments),0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible ceiling leak in Room 305B.,False,1,15466.865062713623,2187,81,False
llama3_2_3b__production,UAF08-0013326,SB: NO HEAT ON UPPER TWO FLOORS,0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient temperature sensor Xs10 showing slight increase — possible heating system issue.,False,1,16577.864170074463,2154,81,False
llama3_2_3b__production,81389,There is a leak dripping form a 2 or 3 inch copper pipe elbow which is located about 20 yards from the parkade overhead door and very close to the wall.,0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pipe leak near parkade overhead door.,False,1,14652.790307998657,2102,80,False
llama3_2_3b__production,FM-604929,UHC: HHW_E low pressure alarm on jEMS. (General Comments),0,Xs8,MEDIUM,0.73,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing low pressure alarm — possible system leak or malfunction.,False,1,15518.53322982788,2185,81,False
llama3_2_3b__production,UAF09-0013946,CI: LOW TEMP ALARM,0,Xs10,MEDIUM,0.58,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight drop — possible cooling issue.,False,1,13493.730068206787,2149,68,False
llama3_2_3b__production,106825,around 10:15pm. CKHS 225.6.2 water star to leak from cling. We put a bucket to hold the water and security have been notified. thanks,0,W3,LOW,0.83,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible leak near water star,False,1,14741.246461868286,2103,77,False
llama3_2_3b__production,FM-587858,After hours - HAH: RM 213 custodial reported of a water valve in a hood spraying water and needs attention. (General Comments),0,W3,MEDIUM,0.83,[llama3.2:3b] Coolant flow sensor W3 showing elevated drop — possible valve issue.,False,1,15222.580671310425,2197,76,False
llama3_2_3b__production,UAF07-0015630,SB: PREHEAT COIL PUMP IN ALARM,0,Xs8,MEDIUM,0.83,[llama3.2:3b] Hydraulic PSI sensor Xs8 showing elevated reading — possible pump issue.,False,1,14996.283054351807,2155,80,False
llama3_2_3b__production,87328,There is a leak in this room from the ceiling. carpenters added to replace ceiling tile,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible ceiling leak repair,False,1,14592.726230621338,2085,79,False
llama3_2_3b__production,FM-608150,(After Hours) David Coffin requested a temperature adjustment for the weight room. Set point was locked by their staff causing high temp.,0,Xs10,MEDIUM,0.85,[llama3.2:3b] Temperature sensor Xs10 showing elevated reading due to staff setting incorrect set point,False,1,13223.501205444336,2195,67,False
llama3_2_3b__production,UAF07-0020650,ART GALLERY: RESPOND TO CEILING LEAK,0,Xs2,HIGH,0.85,[llama3.2:3b] Bearing temperature sensor Xs2 showing severe spike — possible ceiling leak damage.,False,1,13705.207347869873,2154,72,False
llama3_2_3b__production,C_PLANT18088561,WATER LAB CHEMICAL IMBALANCE,0,Xs4,LOW,0.73,[llama3.2:3b] Oil pressure sensor Xs4 showing slight fluctuation — possible chemical imbalance in water lab,False,1,13556.149244308472,1912,80,False
llama3_2_3b__production,123225,add a 1-1/2'' ball valve on condensate line in mech room lacite basement - tony .k. has all the parts ready - gord.m. and Darren.b. know about this to be done on steam shut down.,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,14846.727848052979,2118,79,False
llama3_2_3b__production,FM-570157,Noise coming from ceiling in 2nd floor in area of E218; sounds like air and believe this is urgent. (General Comments),0,Xs12,MEDIUM,0.83,[llama3.2:3b] Acoustic noise sensor Xs12 showing elevated reading — possible air leak or ventilation issue.,False,1,16235.200881958008,2196,81,False
llama3_2_3b__production,C_PLANT16014729,"UTILITY PLANT: SYSTEM LEAK (CONDENSATE, STEAM, CHILLED WATER, ETC)",0,W3,HIGH,0.93,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,13250.988006591797,1927,76,False
llama3_2_3b__production,81283,From Inspection 2590 Walls - Minor Wear - Patch and paint around white boards,0,Xs13,MEDIUM,0.63,[llama3.2:3b] Cycle time Xs13 showing slight increase — minor wear on white boards,False,1,14495.036363601685,2082,78,False
llama3_2_3b__production,FM-574071,There is a leak in the hallway by BEAD room N315.,0,W3,LOW,0.83,[llama3.2:3b] Coolant flow sensor W3 showing slight drop — possible leak in hallway,False,1,14983.849048614502,2182,76,False
llama3_2_3b__production,PRSNGTS17077289,PLUMBING: WATER TEMPERATURE ISSUE,0,Xs5,MEDIUM,0.73,[llama3.2:3b] Oil Temp sensor Xs5 showing elevated reading — possible water temperature issue,False,1,13502.421617507935,1912,78,False
llama3_2_3b__production,123515,Scheduled Maintenance Order new main filter bags 9 X 20X 24X 22,0,W3,HIGH,0.91,[llama3.2:3b] Coolant flow sensor W3 showing severe drop — possible pump seal failure.,False,1,15588.416814804077,2084,79,False
llama3_2_3b__production,FM-673342,TEMP basement next to room 11 the baseboard is loose.,0,Xs10,LOW,0.55,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight drop — possible baseboard issue.,False,1,15118.237495422363,2181,78,False
llama3_2_3b__production,CHURCH18088408,HVAC: COLD ROOM TEMPERATURE ALARM,0,Xs10,MEDIUM,0.65,[llama3.2:3b] Ambient Temp sensor Xs10 showing slight increase — possible cold room temperature issue.,False,1,13645.29013633728,1913,80,False
