arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens
gpt_oss_120b__production,A02-sms,"M2 motor temp +1C this week, just watch it",0,Xs3,MEDIUM,0.72,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight rise of +1°C this week, monitoring recommended.",False,1,1586.4489078521729,1695,576
gpt_oss_120b__production,A02-sms,"M2 motor temp +1C this week, just watch it",1,Xs3,MEDIUM,0.72,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight rise of +1°C this week, monitor for potential overheating.",False,1,1669.4424152374268,1695,526
gpt_oss_120b__production,A02-sms,"M2 motor temp +1C this week, just watch it",2,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight rise of +1°C this week, monitoring recommended.",False,1,1209.763765335083,1695,425
gpt_oss_120b__production,A03-original,subtle pressure creep on Machine 3,0,Xs4,LOW,0.52,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating an early warning condition.",False,1,1167.694091796875,1689,441
gpt_oss_120b__production,A03-original,subtle pressure creep on Machine 3,1,Xs4,LOW,0.52,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure buildup.",False,1,1174.1251945495605,1689,351
gpt_oss_120b__production,A03-original,subtle pressure creep on Machine 3,2,Xs4,LOW,0.52,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure rise.",False,1,1406.303882598877,1689,296
gpt_oss_120b__production,A03-shopfloor,"Machine 3 oil pressure needle has moved a touch off its usual spot, still in the green",0,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight deviation — early warning of possible pressure drop.,False,1,1110.9471321105957,1701,422
gpt_oss_120b__production,A03-shopfloor,"Machine 3 oil pressure needle has moved a touch off its usual spot, still in the green",1,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight deviation but remains within normal range.,False,1,1806.5173625946045,1701,321
gpt_oss_120b__production,A03-shopfloor,"Machine 3 oil pressure needle has moved a touch off its usual spot, still in the green",2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight deviation, indicating a minor early‑warning condition.",False,1,1213.646411895752,1701,486
gpt_oss_120b__production,A03-consequence,Machine 3 pressure reading is a fraction off baseline and nothing else has changed,0,Xs4,MEDIUM,0.72,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a moderate deviation from baseline, indicating a potential pressure issue.",False,1,1623.3339309692383,1697,567
gpt_oss_120b__production,A03-consequence,Machine 3 pressure reading is a fraction off baseline and nothing else has changed,1,Xs4,MEDIUM,0.72,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a moderate deviation from baseline, indicating a potential pressure issue.",False,1,3207.9856395721436,1697,617
gpt_oss_120b__production,A03-consequence,Machine 3 pressure reading is a fraction off baseline and nothing else has changed,2,Xs4,MEDIUM,0.72,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a moderate deviation from baseline, indicating a potential pressure issue.",False,1,3820.7428455352783,1697,813
gpt_oss_120b__production,A03-hinglish,"Machine 3 ka pressure halka sa idhar udhar hai, abhi koi dikkat nahi",0,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows slight fluctuation — no immediate issue detected.,False,1,1781.9535732269287,1700,408
gpt_oss_120b__production,A03-hinglish,"Machine 3 ka pressure halka sa idhar udhar hai, abhi koi dikkat nahi",1,Xs4,LOW,0.55,"[gpt-oss-120b] Pressure sensor Xs4 shows slight fluctuation, currently no issue.",False,1,2120.7401752471924,1700,412
gpt_oss_120b__production,A03-hinglish,"Machine 3 ka pressure halka sa idhar udhar hai, abhi koi dikkat nahi",2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows slight fluctuation — early warning, no immediate issue.",False,1,2372.091293334961,1700,405
gpt_oss_120b__production,A03-sms,"M3 pressure a hair off baseline, in range, monitor",0,Xs4,LOW,0.57,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight deviation from baseline, monitoring recommended.",False,1,2188.795804977417,1694,348
gpt_oss_120b__production,A03-sms,"M3 pressure a hair off baseline, in range, monitor",1,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight deviation from baseline, monitoring recommended.",False,1,1590.7855033874512,1694,375
gpt_oss_120b__production,A03-sms,"M3 pressure a hair off baseline, in range, monitor",2,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight increase — monitor for potential pressure drift.,False,1,3617.5007820129395,1694,379
gpt_oss_120b__production,A04-original,intermittent vibration on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected by sensor Xs0 on Machine 4, indicating a potential early-stage issue.",False,1,1695.5523490905762,1688,275
gpt_oss_120b__production,A04-original,intermittent vibration on Machine 4,1,Xs0,LOW,0.52,"[gpt-oss-120b] Vibration sensor Xs0 detected intermittent activity on Machine 4, indicating a potential early issue.",False,1,2321.906805038452,1688,317
gpt_oss_120b__production,A04-original,intermittent vibration on Machine 4,2,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected by sensor Xs0, indicating a possible early-stage mechanical issue.",False,1,938.270092010498,1688,284
gpt_oss_120b__production,A04-shopfloor,"Machine 4 gets a faint shudder now and then, parts still coming out clean",0,Xs0,LOW,0.55,"[gpt-oss-120b] Vibration sensor Xs0 detects a faint intermittent shudder, indicating an early warning of possible imbalance.",False,1,1351.3059616088867,1699,379
gpt_oss_120b__production,A04-shopfloor,"Machine 4 gets a faint shudder now and then, parts still coming out clean",1,Xs0,LOW,0.52,"[gpt-oss-120b] Vibration sensor Xs0 detects a faint intermittent shudder, indicating a minor issue.",False,1,1338.0417823791504,1699,463
gpt_oss_120b__production,A04-shopfloor,"Machine 4 gets a faint shudder now and then, parts still coming out clean",2,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 detecting faint intermittent shudder — early sign of possible imbalance.,False,1,1803.191900253296,1699,410
gpt_oss_120b__production,A04-consequence,"every so often you can feel a light buzz on Machine 4, it goes away by itself and quality is fine",0,Xs12,LOW,0.52,[gpt-oss-120b] Acoustic sensor Xs12 detecting occasional light buzz — likely a minor noise anomaly.,False,1,2048.0425357818604,1705,341
gpt_oss_120b__production,A04-consequence,"every so often you can feel a light buzz on Machine 4, it goes away by itself and quality is fine",1,Xs12,LOW,0.55,"[gpt-oss-120b] Acoustic sensor Xs12 detected a low-level intermittent buzz on Machine 4, indicating a minor noise issue.",False,1,1648.214340209961,1705,494
gpt_oss_120b__production,A04-consequence,"every so often you can feel a light buzz on Machine 4, it goes away by itself and quality is fine",2,Xs12,LOW,0.52,"[gpt-oss-120b] Acoustic sensor Xs12 detected occasional low-level buzz, indicating a minor noise issue.",False,1,1255.3222179412842,1705,390
gpt_oss_120b__production,A04-hinglish,"Machine 4 mein kabhi kabhi halki vibration aati hai, production theek hai",0,Xs0,LOW,0.55,"[gpt-oss-120b] Light intermittent vibration detected by sensor Xs0, indicating a minor issue.",False,1,2447.7386474609375,1701,492
gpt_oss_120b__production,A04-hinglish,"Machine 4 mein kabhi kabhi halki vibration aati hai, production theek hai",1,Xs0,LOW,0.55,"[gpt-oss-120b] Xs0 vibration sensor reports occasional light vibration, indicating a minor issue.",False,1,1810.6815814971924,1701,496
gpt_oss_120b__production,A04-hinglish,"Machine 4 mein kabhi kabhi halki vibration aati hai, production theek hai",2,Xs0,LOW,0.55,"[gpt-oss-120b] Sensor Xs0 detects occasional light vibration on Machine 4, indicating a minor issue.",False,1,1604.5796871185303,1701,410
gpt_oss_120b__production,A04-sms,"M4 light vibration on and off, parts ok",0,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 detects light intermittent vibration — likely minor imbalance.,False,1,1474.5795726776123,1692,482
gpt_oss_120b__production,A04-sms,"M4 light vibration on and off, parts ok",1,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 detecting light intermittent vibration — monitor for potential imbalance.,False,1,1070.1417922973633,1692,394
gpt_oss_120b__production,A04-sms,"M4 light vibration on and off, parts ok",2,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 detecting light intermittent vibration — likely a minor issue.,False,1,1386.2488269805908,1692,394
gpt_oss_120b__production,A05-original,early sign of coolant flow drop on Machine 5,0,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows early drop, indicating a potential leak.",False,1,1012.8138065338135,1692,290
gpt_oss_120b__production,A05-original,early sign of coolant flow drop on Machine 5,1,W3,LOW,0.52,"[gpt-oss-120b] Coolant flow sensor W3 shows an early drop, indicating a possible leak.",False,1,1345.4573154449463,1692,255
gpt_oss_120b__production,A05-original,early sign of coolant flow drop on Machine 5,2,W3,LOW,0.55,[gpt-oss-120b] Coolant flow sensor W3 shows early drop — indicating a potential leak.,False,1,2099.580764770508,1692,273
gpt_oss_120b__production,A05-shopfloor,"Machine 5 coolant flow looks a bit lazier than usual, nozzle still wetting the cut fine",0,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight decrease, indicating a minor flow reduction.",False,1,1653.6123752593994,1702,430
gpt_oss_120b__production,A05-shopfloor,"Machine 5 coolant flow looks a bit lazier than usual, nozzle still wetting the cut fine",1,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight decrease, indicating a minor flow reduction but cutting still effective.",False,1,1241.8417930603027,1702,456
gpt_oss_120b__production,A05-shopfloor,"Machine 5 coolant flow looks a bit lazier than usual, nozzle still wetting the cut fine",2,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight decrease, indicating a minor flow reduction.",False,1,2898.198127746582,1702,427
gpt_oss_120b__production,A05-consequence,coolant flow gauge on Machine 5 is reading just under its normal band and the cut is still cool,0,W3,MEDIUM,0.72,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight drop below normal, indicating possible minor flow restriction.",False,1,2984.048366546631,1702,750
gpt_oss_120b__production,A05-consequence,coolant flow gauge on Machine 5 is reading just under its normal band and the cut is still cool,1,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight drop, indicating a possible minor flow restriction.",False,1,2228.6698818206787,1702,571
gpt_oss_120b__production,A05-consequence,coolant flow gauge on Machine 5 is reading just under its normal band and the cut is still cool,2,W3,MEDIUM,0.72,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight drop below normal, indicating possible flow restriction.",False,1,1872.1551895141602,1702,688
gpt_oss_120b__production,A05-hinglish,"Machine 5 ka coolant flow thoda kam lag raha hai, abhi kaam chal raha hai",0,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight decrease, indicating a minor leak or restriction while the machine continues running.",False,1,1410.5899333953857,1702,469
gpt_oss_120b__production,A05-hinglish,"Machine 5 ka coolant flow thoda kam lag raha hai, abhi kaam chal raha hai",1,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight decrease, indicating a possible minor leak but operation continues.",False,1,1287.1463298797607,1702,428
gpt_oss_120b__production,A05-hinglish,"Machine 5 ka coolant flow thoda kam lag raha hai, abhi kaam chal raha hai",2,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 indicates a slight decrease, suggesting a minor flow reduction but operation continues.",False,1,1167.2773361206055,1702,444
gpt_oss_120b__production,A05-sms,"M5 coolant flow just under normal, cut ok, keep an eye",0,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight drop, monitoring recommended.",False,1,1208.6849212646484,1696,415
gpt_oss_120b__production,A05-sms,"M5 coolant flow just under normal, cut ok, keep an eye",1,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight drop, monitor closely.",False,1,1509.8133087158203,1696,426
gpt_oss_120b__production,A05-sms,"M5 coolant flow just under normal, cut ok, keep an eye",2,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a slight drop, indicating a low‑severity issue that should be monitored.",False,1,1593.5070514678955,1696,634
gpt_oss_120b__production,A06-original,bearing temperature spike on Machine 1,0,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,844.4790840148926,1689,311
gpt_oss_120b__production,A06-original,bearing temperature spike on Machine 1,1,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,1007.2417259216309,1689,378
gpt_oss_120b__production,A06-original,bearing temperature spike on Machine 1,2,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,892.4126625061035,1689,306
gpt_oss_120b__production,A06-shopfloor,"Machine 1 bearing got hot quickly, get someone to look at it this shift",0,Xs2,MEDIUM,0.78,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a rapid rise — immediate inspection required.,False,1,1438.7922286987305,1698,432
gpt_oss_120b__production,A06-shopfloor,"Machine 1 bearing got hot quickly, get someone to look at it this shift",1,Xs2,MEDIUM,0.78,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a rapid rise — immediate inspection required.,False,1,1265.7809257507324,1698,436
gpt_oss_120b__production,A06-shopfloor,"Machine 1 bearing got hot quickly, get someone to look at it this shift",2,Xs2,MEDIUM,0.78,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a rapid rise — requires immediate inspection.,False,1,1810.4043006896973,1698,467
gpt_oss_120b__production,A06-consequence,"Machine 1 bearing temperature jumped well past its usual level in the last hour, still running",0,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a significant rise, indicating possible bearing overheating.",False,1,1773.712158203125,1700,447
gpt_oss_120b__production,A06-consequence,"Machine 1 bearing temperature jumped well past its usual level in the last hour, still running",1,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a significant rise, indicating possible bearing overheating.",False,1,1858.9918613433838,1700,359
gpt_oss_120b__production,A06-consequence,"Machine 1 bearing temperature jumped well past its usual level in the last hour, still running",2,Xs2,MEDIUM,0.78,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a medium‑severity spike, indicating possible bearing overheating.",False,1,1508.927345275879,1700,444
gpt_oss_120b__production,A06-hinglish,"Machine 1 ka bearing achanak bahut garam ho gaya, aaj check karwao",0,Xs2,MEDIUM,0.78,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a sudden high temperature rise on Machine 1.,False,1,1405.8594703674316,1702,415
gpt_oss_120b__production,A06-hinglish,"Machine 1 ka bearing achanak bahut garam ho gaya, aaj check karwao",1,Xs2,MEDIUM,0.78,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a sudden high heat increase on Machine 1.,False,1,1436.1560344696045,1702,496
gpt_oss_120b__production,A06-hinglish,"Machine 1 ka bearing achanak bahut garam ho gaya, aaj check karwao",2,Xs2,MEDIUM,0.78,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a sudden high heat rise.,False,1,2165.0002002716064,1702,506
gpt_oss_120b__production,A06-sms,"M1 bearing temp jumped, still running, need check today",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,1239.4134998321533,1694,356
gpt_oss_120b__production,A06-sms,"M1 bearing temp jumped, still running, need check today",1,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,913.7122631072998,1694,336
gpt_oss_120b__production,A06-sms,"M1 bearing temp jumped, still running, need check today",2,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,1010.6625556945801,1694,371
gpt_oss_120b__production,A07-original,motor temp anomaly on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal rise — possible overheating issue.,False,1,1154.9193859100342,1689,381
gpt_oss_120b__production,A07-original,motor temp anomaly on Machine 2,1,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly, suggesting possible overheating.",False,1,1238.1370067596436,1689,478
gpt_oss_120b__production,A07-original,motor temp anomaly on Machine 2,2,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal rise, suggesting a potential overheating issue.",False,1,1702.9011249542236,1689,445
gpt_oss_120b__production,A07-shopfloor,"Machine 2 motor temperature is doing something odd, not where it should be, needs a look today",0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal reading requiring inspection.,False,1,1753.6695003509521,1702,445
gpt_oss_120b__production,A07-shopfloor,"Machine 2 motor temperature is doing something odd, not where it should be, needs a look today",1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 shows an abnormal reading that needs inspection.,False,1,1699.2998123168945,1702,615
gpt_oss_120b__production,A07-shopfloor,"Machine 2 motor temperature is doing something odd, not where it should be, needs a look today",2,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 shows an abnormal reading, indicating a potential issue that should be inspected.",False,1,1610.440969467163,1702,617
gpt_oss_120b__production,A07-consequence,Machine 2 motor temperature keeps wandering well away from its usual reading and we had to ease off the feed,0,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 shows abnormal drift, indicating possible overheating and prompting a reduction in feed rate.",False,1,1994.3771362304688,1703,449
gpt_oss_120b__production,A07-consequence,Machine 2 motor temperature keeps wandering well away from its usual reading and we had to ease off the feed,1,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 shows abnormal rise, indicating possible overheating and prompting a reduction in feed rate.",False,1,1456.7391872406006,1703,448
gpt_oss_120b__production,A07-consequence,Machine 2 motor temperature keeps wandering well away from its usual reading and we had to ease off the feed,2,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 shows abnormal wandering, indicating possible overheating and prompting a feed rate reduction.",False,1,1839.9701118469238,1703,548
gpt_oss_120b__production,A07-hinglish,"Machine 2 ke motor ka temperature ajeeb behave kar raha hai, aaj dekhna padega",0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates abnormal reading — requires immediate inspection.,False,1,1647.4335193634033,1703,624
gpt_oss_120b__production,A07-hinglish,"Machine 2 ke motor ka temperature ajeeb behave kar raha hai, aaj dekhna padega",1,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates abnormal behavior, suggesting possible overheating issue.",False,1,1460.1233005523682,1703,430
gpt_oss_120b__production,A07-hinglish,"Machine 2 ke motor ka temperature ajeeb behave kar raha hai, aaj dekhna padega",2,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates abnormal reading, suggesting possible overheating issue.",False,1,1529.4818878173828,1703,412
gpt_oss_120b__production,A07-sms,"M2 motor temp acting odd, off normal, check today",0,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 reading abnormal, indicating possible overheating issue.",False,1,1178.9324283599854,1694,404
gpt_oss_120b__production,A07-sms,"M2 motor temp acting odd, off normal, check today",1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 reading abnormal — possible overheating issue.,False,1,1780.1027297973633,1694,416
gpt_oss_120b__production,A07-sms,"M2 motor temp acting odd, off normal, check today",2,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 shows abnormal reading, indicating possible overheating.",False,1,3038.205623626709,1694,485
gpt_oss_120b__production,A08-original,oil pressure surge on Machine 3,0,Xs4,MEDIUM,0.73,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a sudden surge — possible hydraulic system overpressure.,False,1,1217.5040245056152,1689,390
gpt_oss_120b__production,A08-original,oil pressure surge on Machine 3,1,Xs4,MEDIUM,0.73,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a sudden surge — possible hydraulic system overpressure.,False,1,1073.6703872680664,1689,379
gpt_oss_120b__production,A08-original,oil pressure surge on Machine 3,2,Xs4,MEDIUM,0.73,[gpt-oss-120b] Oil pressure sensor Xs4 indicates a sudden surge — possible hydraulic system overpressure.,False,1,1067.638635635376,1689,379
