arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens,replicated
gpt_oss_120b__production,FM-634099,After Hours - LLS Leak in Room 3A stacks area. (General Comments),0,W3,MEDIUM,0.73,"[gpt-oss-120b] Coolant flow sensor W3 indicates a leak in the stacks area, suggesting fluid loss.",False,1,1219.8486328125,1700.0,455.0,False
gpt_oss_120b__production,UAF08-0017618,SB: WATER SOFTENER SMALL LEAK FROM AREA,0,W3,LOW,0.52,"[gpt-oss-120b] Water softener leak detected, minor fluid loss indicated by flow sensor W3.",False,1,1544.8212623596191,1693.0,375.0,False
gpt_oss_120b__production,120400,Leak from ceiling SW corner of work control,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, potentially linked to an unidentified ceiling leak.",False,1,1472.8257656097412,1690.0,597.0,False
gpt_oss_120b__production,FM-611139,After hours - Glycol leak in RM015. Single ceiling pad damaged and small amount leaked on floor. (General comments),0,W3,LOW,0.55,[gpt-oss-120b] Coolant flow sensor W3 indicates a minor glycol leak from a ceiling pad.,False,1,934.1301918029784,1707.0,346.0,False
gpt_oss_120b__production,UAF08-0015197,SB: 726B: HEATING PUMP GOING DRY,0,W3,MEDIUM,0.73,"[gpt-oss-120b] Coolant flow sensor W3 indicates a significant drop, suggesting the heating pump is drying out.",False,1,1304.3687343597412,1696.0,433.0,False
gpt_oss_120b__production,116962,Water from toilet leak in WA 224 (See FAMIS request 116961) leaked through ceiling into the bathroom light fixture.,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Fluid leak sensor W3 shows elevated reading, indicating water intrusion from the toilet leak.",False,1,1941.12491607666,1709.0,614.0,False
gpt_oss_120b__production,FM-574137,After Hours - Control Air Compressor running continuously. (General Comments),0,Xs8,MEDIUM,0.73,[gpt-oss-120b] Air compressor pressure sensor Xs8 shows continuous operation — possible overrun of the pneumatic system.,False,1,1041.7132377624512,1695.0,380.0,False
gpt_oss_120b__production,UAF08-0016260,SB: RM 301: CEILING LEAK,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a moderate anomaly possibly related to a ceiling leak.,False,1,1532.336950302124,1692.0,655.0,False
gpt_oss_120b__production,101579,Water running down elevator shaft Kone called Monday Aug 20/18 @ 5:30pm Ref #13010804,0,W3,MEDIUM,0.73,"[gpt-oss-120b] W3 sensor indicates a fluid leak in the elevator shaft, showing elevated flow anomaly.",False,1,1345.263957977295,1707.0,479.0,False
gpt_oss_120b__production,FM-670199,After Hours - HEWP Trouble Alarm on Fire Panel Fire Pump Rm 15 (General Comments),0,Xs8,MEDIUM,0.78,[gpt-oss-120b] Hydraulic pressure sensor Xs8 indicates a moderate anomaly on the fire pump.,False,1,1989.354372024536,1702.0,622.0,False
gpt_oss_120b__production,UAF07-0013841,SB: BRISTOL BAY: SF2 TEMP IN ALARM,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature alarm on sensor Xs2 indicates possible overheating.,False,1,1478.775978088379,1695.0,494.0,False
gpt_oss_120b__production,93820,ceiling leak - pretty decent - tiles fallen down ELECTRICIANS added - ceiling tile with sensor in it,0,W3,MEDIUM,0.73,"[gpt-oss-120b] Ceiling fluid leak detected by sensor W3 showing a sudden drop in flow, indicating possible water intrusion.",False,1,1892.300128936768,1703.0,596.0,False
gpt_oss_120b__production,FM-721791,After Hours - JH Basement women's restroom toilet flush valve continuously running. (General Comments),0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, despite the fault description not matching any specific factory sensor.",False,1,1167.034387588501,1700.0,380.0,False
gpt_oss_120b__production,UAF09-0024570,SB: BRISTOL BAY: GLYCOL TEMP IN ALARM,0,Xs9,MEDIUM,0.73,"[gpt-oss-120b] Coolant temperature sensor Xs9 indicates an alarm condition, suggesting glycol overheating.",False,1,1603.4812927246094,1696.0,447.0,False
gpt_oss_120b__production,88271,There is an active leak in the ceiling above Gina Swan's desk in LY 610. Can this be looked into and the ceiling tile replaced. Thank you.,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Ceiling leak reported, flagged as a moderate anomaly on bearing temperature sensor Xs2.",False,1,1032.2580337524414,1714.0,365.0,False
gpt_oss_120b__production,FM-511917,There is a steam leak in a pipe above the cage washer in small animal room D178.,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Steam leak detected, sensor W3 indicating a fluid flow anomaly.",False,1,1301.178216934204,1701.0,457.0,False
gpt_oss_120b__production,UAF07-0014855,SB: SERVER RM HIGH TEMP ALARM,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 indicates elevated reading — possible bearing overheating.,False,1,1144.7649002075195,1690.0,415.0,False
gpt_oss_120b__production,87354,There is a ceiling leak near the washrooms main floor corridor around a access hatch in the ceiling. There is some concern about the hatch falling as the drywall around the hatch is swelling,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate anomaly, likely linked to the ceiling leak and swelling drywall near the hatch.",False,1,1577.7196884155271,1718.0,611.0,False
gpt_oss_120b__production,FM-526390,After Hours - MOLR CHW Building Return Pressure Low Alarm (General Comments),0,Xs4,MEDIUM,0.73,[gpt-oss-120b] Pressure sensor Xs4 reports low return pressure — early alarm condition.,False,1,1786.275863647461,1698.0,695.0,False
gpt_oss_120b__production,UAF09-0024939,SB: SF4 GROWTH CHAMBER TEMP ALARM,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature alarm triggers bearing temperature sensor Xs2 indicating possible overheating in the growth chamber.,False,1,1230.1225662231443,1695.0,499.0,False
gpt_oss_120b__production,116300,"Convection oven, temperature of top oven. Over heating Main Kitchen, Bakers Section",0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 indicates moderate overheating in the convection oven affecting the main kitchen.,False,1,1764.115571975708,1698.0,422.0,False
gpt_oss_120b__production,FM-513654,There is a leak in the ceiling of PLSH room 372.,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 reporting a moderate spike, despite the issue being a ceiling leak.",False,1,1314.1279220581057,1697.0,551.0,False
gpt_oss_120b__production,UAF08-0000759,SB: ALARM TEMP BELOW 35 DEGREES,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature alarm below 35°C mapped to bearing temperature sensor Xs2.,False,1,5098.86646270752,1693.0,662.0,False
gpt_oss_120b__production,120491,Please have a look at SP 005. I believe it’s been running for quite a while. The pump is very hot. I shut off the switch at the motor starter. Thank you.,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Pump temperature sensor Xs2 shows a moderate overheat, indicating possible bearing degradation.",False,1,1474.1277694702148,1721.0,604.0,False
gpt_oss_120b__production,FM-577090,After hours - HHW2 had differential pressure error. Diff PR was too high. Calling for 5 psi and could only get down to 7.2 psi at minimum pump speed. (General comments),0,Xs4,MEDIUM,0.73,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a moderate over‑pressure condition, unable to reach the 5 psi setpoint.",False,1,1665.8802032470703,1724.0,580.0,False
gpt_oss_120b__production,UAF08-0013306,SB: AH #6 DISCHARGE A TEMP LOW,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 reporting low reading — possible cooling issue.,False,1,2315.025329589844,1693.0,995.0,False
gpt_oss_120b__production,121981,"the first stall of toilet bow was plug again, please check thanks",0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate anomaly.,False,1,1187.2177124023438,1695.0,490.0,False
gpt_oss_120b__production,FM-620119,"After Hours - Event going on at TEMP and AHUs were not running, reported but Brooke Hay (General comments)",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Temperature sensor Xs2 shows a moderate rise, possibly caused by the AHUs being offline after hours.",False,1,2880.7194232940674,1705.0,808.0,False
gpt_oss_120b__production,UAF09-0010062,SB: AIR HANDLER #11 SUPPLY AIR TEMP LOW,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Supply air temperature sensor Xs2 shows a moderate low reading, indicating a possible cooling system issue.",False,1,1847.1410274505613,1694.0,781.0,False
gpt_oss_120b__production,110016,WA 545 - thermostat is not working properly. Temperature is set at 72 degrees but the room is super hot.,0,Xs10,MEDIUM,0.78,[gpt-oss-120b] Ambient temperature sensor Xs10 indicates elevated heat — thermostat failure causing the room to become excessively hot.,False,1,1193.368911743164,1706.0,428.0,False
gpt_oss_120b__production,FM-713963,"After Hours - DEV Low system battery, ground fault alarm. (General Comments)",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate anomaly, likely reflecting the reported low battery and ground fault condition.",False,1,5952.678442001343,1698.0,762.0,False
gpt_oss_120b__production,UAF07-0022548,SB: 1ST FLR: LEAK IN CEILING,0,W3,MEDIUM,0.73,"[gpt-oss-120b] Ceiling leak detected, reflected as a fluid flow anomaly on sensor W3.",False,1,1152.4686813354492,1695.0,407.0,False
gpt_oss_120b__production,128052,Second sink from the right has a tap that has been leaking for some time. The leak has now turned into a stream and can't be turned off.,0,W3,MEDIUM,0.78,[gpt-oss-120b] W3 sensor indicates a significant coolant flow loss as the tap leak has escalated into a continuous stream.,False,1,3681.020498275757,1712.0,430.0,False
gpt_oss_120b__production,FM-624708,(After Hours) Custodians notified Jason Ross of a leak in the pottery room at Richards. Bucket was used to contain the leak until morning. No damage. (General Comments),0,W3,MEDIUM,0.73,[gpt-oss-120b] Coolant flow sensor W3 indicates a minor leak detected in the pottery room.,False,1,1738.7700080871582,1719.0,510.0,False
gpt_oss_120b__production,UAF08-0012504,SB: DOMESTIC HW TEMP LOW,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Hardware temperature sensor Xs2 reading low, indicating a potential cooling issue.",False,1,1914.3476486206052,1690.0,808.0,False
gpt_oss_120b__production,84255,Leak on the heating system.,0,W3,MEDIUM,0.73,[gpt-oss-120b] Coolant flow sensor W3 indicates a leak in the heating system.,False,1,913.2246971130372,1688.0,351.0,False
gpt_oss_120b__production,FM-515595,After hour - The domestic water booster pump at OLDH is leaking. (General comments),0,W3,MEDIUM,0.78,"[gpt-oss-120b] W3 sensor indicates a fluid leak in the domestic water booster pump, suggesting a drop in flow.",False,1,949.8023986816406,1700.0,376.0,False
gpt_oss_120b__production,UAF07-0008369,SB: SF-2 LOW TEMP DETECTOR ON,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 indicates low temperature detection — possible cooling issue.,False,1,2638.8649940490723,1692.0,907.0,False
gpt_oss_120b__production,130432,Low coolant level alarm on generator. Called in at 10:00 am,0,W3,MEDIUM,0.73,[gpt-oss-120b] Coolant flow sensor W3 indicates low level — early warning of possible coolant shortage.,False,1,1878.8795471191409,1697.0,728.0,False
gpt_oss_120b__production,FM-649225,After hours - At WHIT the 1st floor women's restroom handicap stall gurgles and is not flushing correctly. The reporter is afraid is will overflow. (General comments),0,W3,MEDIUM,0.73,"[gpt-oss-120b] Coolant flow sensor W3 shows reduced flow, suggesting a blockage that may lead to overflow.",False,1,1599.583387374878,1718.0,672.0,False
gpt_oss_120b__production,UAF07-0017664,SB: PALMER AG FARM: AIR TEMP ALARM,0,Xs10,MEDIUM,0.73,[gpt-oss-120b] Ambient temperature sensor Xs10 reporting an alarm — possible overheating in the facility.,False,1,1226.0584831237793,1693.0,460.0,False
gpt_oss_120b__production,106232,"Hi, There is a liquid leak from the ceiling that is started to pour water down onto the electronics in the composition lab. The keyboard that got wet smells like sewage. Please resolve quickly.",0,W3,MEDIUM,0.78,[gpt-oss-120b] Leak detected by coolant flow sensor W3 indicating fluid intrusion onto electronics.,False,1,1031.8610668182373,1720.0,384.0,False
gpt_oss_120b__production,FM-502667,Fire alarm support for sprinkler leak in Resident Director's Office.,0,W3,HIGH,0.92,"[gpt-oss-120b] W3 sensor shows a critical flow drop from a sprinkler leak, prompting a fire alarm.",False,1,1354.3806076049805,1694.0,418.0,False
gpt_oss_120b__production,UAF07-0024712,SB: BLDG STATIC PRESSURE ALARM FAILED,0,Xs8,MEDIUM,0.73,"[gpt-oss-120b] Pressure sensor Xs8 indicates a static pressure alarm failure, suggesting the pressure reading is not responding.",False,1,2111.49001121521,1693.0,662.0,False
gpt_oss_120b__production,104451,assuming ceiling leak - water coming into kitchen area PAINTERS added to patch and paint,0,W3,MEDIUM,0.73,[gpt-oss-120b] Water leak detected by fluid flow sensor W3 indicating a ceiling leak affecting the kitchen area.,False,1,1330.4708003997805,1699.0,536.0,False
gpt_oss_120b__production,FM-606411,"After hours - ARCH Hall, fire alarm trucks rolling, operator states panel reads main module water flow east building. (General Comments)",0,W3,HIGH,0.92,"[gpt-oss-120b] Water flow sensor W3 indicates a severe drop, likely due to a fire-related water system issue.",False,1,1705.5847644805908,1708.0,453.0,False
gpt_oss_120b__production,UAF09-0024934,SB: BOILER #4 EMERGENCY SHUTDOWN ALARM,0,Xs2,HIGH,0.92,[gpt-oss-120b] Emergency shutdown alarm indicates a critical fault detected by bearing temperature sensor Xs2.,False,1,989.8815155029296,1696.0,388.0,False
gpt_oss_120b__production,91874,Fire Pump Controller has a Loss of Power trouble,0,W2,MEDIUM,0.73,[gpt-oss-120b] Power consumption sensor W2 indicates a medium-level loss of power on the fire pump controller.,False,1,1004.4958591461182,1691.0,370.0,False
gpt_oss_120b__production,FM-611128,After hours - UNL PD Fire Alarm. (Water flow switch on fire sprinkler system needs replaced),0,W3,HIGH,0.92,"[gpt-oss-120b] Water flow switch sensor W3 shows a severe drop, triggering a fire alarm condition.",False,1,2197.1182823181152,1702.0,527.0,False
gpt_oss_120b__production,UAF07-0025913,SB: SUPERCOMPUTING: LOW COOLANT ALARM,0,W3,MEDIUM,0.73,[gpt-oss-120b] Coolant flow sensor W3 indicates a low coolant condition — possible leak or insufficient supply.,False,1,1825.474500656128,1694.0,754.0,False
gpt_oss_120b__production,107712,KI232- the water temperature is very intermittent. It goes for hot to cold to barely warm.,0,Xs9,LOW,0.55,[gpt-oss-120b] Coolant temperature sensor Xs9 shows intermittent fluctuations between hot and cold.,False,1,1020.8001136779784,1702.0,352.0,False
gpt_oss_120b__production,FM-729665,After Hours - MOLR Room 1ST1 temp alarm (General Comments),0,Xs10,MEDIUM,0.73,[gpt-oss-120b] Ambient temperature sensor Xs10 indicates a moderate alarm — possible overheating in MOLR Room 1ST1.,False,1,1244.40598487854,1698.0,451.0,False
gpt_oss_120b__production,UAF07-0021162,SB: BUILDING STATIC PRESSURE FAILURE,0,Xs4,MEDIUM,0.73,[gpt-oss-120b] Pressure sensor Xs4 shows a significant anomaly indicating a static pressure failure in the building.,False,1,1316.8110847473145,1690.0,548.0,False
gpt_oss_120b__production,116865,Please deliver a back flow preventer to College Ave Campus for use on hydrant #24 in order for Superior Forklift to fill a street sweeper. Thanks,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Request for a back flow preventer delivery to College Ave Campus for hydrant #24 to enable the forklift to fill a street sweeper.,False,1,2267.322063446045,1714.0,397.0,False
gpt_oss_120b__production,FM-591732,After hours - Low return pressure on HHW system (General comments),0,Xs4,LOW,0.55,[gpt-oss-120b] Low return pressure detected by pressure sensor Xs4 indicating a minor drop in system pressure.,False,1,1213.9663696289062,1696.0,374.0,False
gpt_oss_120b__production,UAF09-0012602,SB: BRISTOL BAY: LOW BOILER HEADER TEMP,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates low boiler header temperature, suggesting a possible cooling issue.",False,1,1342.4232006072998,1694.0,551.0,False
gpt_oss_120b__production,126825,CW 516 - appears there was a roof leak (not currently leaking) near the fan coil. Might be the roof drain.,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Potential roof leak near the fan coil detected, mapped to bearing temperature sensor Xs2 as an unspecified issue.",False,1,1055.3715229034424,1708.0,413.0,False
gpt_oss_120b__production,FM-671647,After Hours - TEMP Events in Building. They needed AHU systems turned on. (General Comments),0,Xs10,MEDIUM,0.73,"[gpt-oss-120b] Ambient temperature sensor Xs10 shows elevated temperature, suggesting the building HVAC may be overworking.",False,1,1326.7347812652588,1702.0,445.0,False
gpt_oss_120b__production,UAF08-0020521,SB: PUMP FAILURE ON HX2,0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 indicates a medium‑severity drop, suggesting pump failure on HX2.",False,1,1327.0657062530518,1690.0,570.0,False
gpt_oss_120b__production,84109,there is no power in the caretaker room can use our machine,0,W2,HIGH,0.92,[gpt-oss-120b] Power sensor W2 indicates a severe loss of electricity — machine cannot operate.,False,1,1004.0843486785888,1694.0,381.0,False
gpt_oss_120b__production,FM-728112,After Hours - SEH Found the HHW pump 1 operating loudly during walk-thru. (General Comments) Pump 2 is making noise and it will need to be rebuilt also.,0,Xs12,MEDIUM,0.73,"[gpt-oss-120b] Acoustic sensor Xs12 detecting elevated noise from pump 1 and pump 2, indicating potential mechanical issues.",False,1,1343.674898147583,1720.0,543.0,False
gpt_oss_120b__production,UAF09-0024568,SB: STEAM PRESSURE IN ALARM,0,Xs8,MEDIUM,0.73,"[gpt-oss-120b] Steam pressure sensor Xs8 is in alarm, indicating a possible pressure surge.",False,1,933.3953857421876,1691.0,353.0,False
gpt_oss_120b__production,114935,"This might require the locksmiths and plumbers, but the gas shutoff valve in this space is not working. Could someone check into this please? Thank you.",0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Sensor Xs2 (bearing temperature) shows a moderate spike, indicating a potential issue even though the reported problem concerns a gas shutoff valve.",False,1,1310.9097480773926,1714.0,514.0,False
gpt_oss_120b__production,FM-577145,"After hours - trouble on fire panel at Abel Sandoz Welcome Center per UNL PD. Reset panel, ground fault on outdoor strobe circuit. (General Comments)",0,Xs11,HIGH,0.92,[gpt-oss-120b] Current sensor Xs11 indicates a high-level ground fault on the outdoor strobe circuit.,False,1,1118.967056274414,1716.0,413.0,False
gpt_oss_120b__production,UAF08-0015619,SB: BUS7 TEMP ALARM,0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Temperature alarm on bus detected, sensor Xs2 indicating elevated temperature.",False,1,1144.4950103759766,1689.0,472.0,False
gpt_oss_120b__production,110744,Report the heat in adhum 348 appears to be out of control. The thermoastat has been turned down but the room appears to be getting hotter.,0,Xs10,MEDIUM,0.73,[gpt-oss-120b] Ambient temperature sensor Xs10 indicates rising heat despite thermostat adjustment.,False,1,1160.0525379180908,1714.0,407.0,False
gpt_oss_120b__production,FM-618969,After Hours - MANT Water Leak from ceiling in Room 305B. (General Comments),0,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Water leak reported, defaulting to bearing temperature sensor Xs2 with medium severity.",False,1,3426.9020557403564,1701.0,451.0,False
gpt_oss_120b__production,UAF08-0013326,SB: NO HEAT ON UPPER TWO FLOORS,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 reporting abnormal low temperature — indicates missing heat on the upper two floors.,False,1,1764.2438411712646,1693.0,572.0,False
gpt_oss_120b__production,81389,There is a leak dripping form a 2 or 3 inch copper pipe elbow which is located about 20 yards from the parkade overhead door and very close to the wall.,0,W3,MEDIUM,0.73,[gpt-oss-120b] Coolant flow sensor W3 indicates a moderate leak — fluid loss detected near the overhead door.,False,1,2108.8945865631104,1718.0,528.0,False
gpt_oss_120b__production,FM-604929,UHC: HHW_E low pressure alarm on jEMS. (General Comments),0,Xs4,MEDIUM,0.73,[gpt-oss-120b] Oil pressure sensor Xs4 reporting low pressure — possible leak or pump issue.,False,1,1360.4950904846191,1699.0,542.0,False
gpt_oss_120b__production,UAF09-0013946,CI: LOW TEMP ALARM,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 reporting low temperature — early warning condition.,False,1,1372.448205947876,1688.0,553.0,False
gpt_oss_120b__production,106825,around 10:15pm. CKHS 225.6.2 water star to leak from cling. We put a bucket to hold the water and security have been notified. thanks,0,W3,MEDIUM,0.73,"[gpt-oss-120b] Coolant flow sensor W3 indicates a leak, prompting bucket containment and security notification.",False,1,1420.6304550170898,1719.0,396.0,False
gpt_oss_120b__production,FM-587858,After hours - HAH: RM 213 custodial reported of a water valve in a hood spraying water and needs attention. (General Comments),0,W3,MEDIUM,0.78,"[gpt-oss-120b] Coolant flow sensor W3 shows a water leak in the hood, needing attention.",False,1,2234.1079711914062,1711.0,452.0,False
gpt_oss_120b__production,UAF07-0015630,SB: PREHEAT COIL PUMP IN ALARM,0,W3,MEDIUM,0.73,[gpt-oss-120b] Pump alarm indicates abnormal coolant flow on sensor W3.,False,1,1425.443172454834,1694.0,356.0,False
gpt_oss_120b__production,87328,There is a leak in this room from the ceiling. carpenters added to replace ceiling tile,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate anomaly possibly linked to the unexpected ceiling leak.,False,1,1669.517993927002,1701.0,430.0,False
gpt_oss_120b__production,FM-608150,(After Hours) David Coffin requested a temperature adjustment for the weight room. Set point was locked by their staff causing high temp.,0,Xs10,MEDIUM,0.73,[gpt-oss-120b] Ambient temperature sensor Xs10 indicates elevated temperature due to a locked set point in the weight room.,False,1,1414.4132137298584,1709.0,468.0,False
