arm,bank_id,prompt,repeat,sensor_id,severity,spike_value,summary,fallback,attempts,latency_ms,input_tokens,output_tokens
gpt_oss_120b__production,T01-typo50-v2,mnor bewaring wobble on Machine 1,1,Xs2,LOW,0.52,[gpt-oss-120b] Bearing sensor Xs2 shows a minor wobble — early warning of potential bearing issue.,False,1,1398.4684944152832,1692.0,570.0
gpt_oss_120b__production,T01-typo50-v2,mnor bewaring wobble on Machine 1,2,Xs2,LOW,0.52,[gpt-oss-120b] Bearing sensor Xs2 indicates a minor wobble — early warning of potential bearing issue.,False,1,1277.67014503479,1692.0,511.0
gpt_oss_120b__production,T01-typo50-v3,minor bearig wqobble on Machine 1,0,Xs2,LOW,0.52,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a minor wobble — early warning of potential bearing wear.,False,1,1945.4023838043213,1693.0,514.0
gpt_oss_120b__production,T01-typo50-v3,minor bearig wqobble on Machine 1,1,Xs2,LOW,0.52,[gpt-oss-120b] Bearing sensor Xs2 indicates a minor wobble — early warning of potential bearing wear.,False,1,1326.469898223877,1693.0,547.0
gpt_oss_120b__production,T01-typo50-v3,minor bearig wqobble on Machine 1,2,Xs2,LOW,0.52,[gpt-oss-120b] Bearing sensor Xs2 indicates a minor wobble — early warning on Machine 1.,False,1,1333.9049816131592,1693.0,509.0
gpt_oss_120b__production,T02-typo25-v1,slight motor temp druft on Machine 2,0,Xs3,LOW,0.55,[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight increase — early warning of possible overheating.,False,1,1065.0815963745115,1691.0,270.0
gpt_oss_120b__production,T02-typo25-v1,slight motor temp druft on Machine 2,1,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight increase, indicating a minor early‑stage heating issue.",False,1,1045.7642078399658,1691.0,367.0
gpt_oss_120b__production,T02-typo25-v1,slight motor temp druft on Machine 2,2,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight increase, indicating a minor early‑stage heating issue.",False,1,4030.5335521698,1691.0,376.0
gpt_oss_120b__production,T02-typo25-v2,lsight motor temp drift on Machine 2,0,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating an early warning condition.",False,1,877.4583339691162,1691.0,270.0
gpt_oss_120b__production,T02-typo25-v2,lsight motor temp drift on Machine 2,1,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a possible early overheating issue.",False,1,1475.3994941711426,1691.0,271.0
gpt_oss_120b__production,T02-typo25-v2,lsight motor temp drift on Machine 2,2,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating early heating.",False,1,834.4132900238037,1691.0,308.0
gpt_oss_120b__production,T02-typo25-v3,slight motor temp rrift on Machine 2,0,Xs3,LOW,0.53,[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift.,False,1,1017.0845985412598,1691.0,268.0
gpt_oss_120b__production,T02-typo25-v3,slight motor temp rrift on Machine 2,1,Xs3,LOW,0.52,[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift.,False,1,970.8073139190674,1691.0,287.0
gpt_oss_120b__production,T02-typo25-v3,slight motor temp rrift on Machine 2,2,Xs3,LOW,0.52,[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift.,False,1,1842.8459167480469,1691.0,294.0
gpt_oss_120b__production,T02-typo50-v1,slight motoe temp drifvt on Machine 2,0,Xs3,LOW,0.52,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a minor early-stage heating issue.",False,1,909.3587398529052,1693.0,367.0
gpt_oss_120b__production,T02-typo50-v1,slight motoe temp drifvt on Machine 2,1,Xs3,LOW,0.52,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a minor early-stage heating issue.",False,1,1191.993236541748,1693.0,393.0
gpt_oss_120b__production,T02-typo50-v1,slight motoe temp drifvt on Machine 2,2,Xs3,LOW,0.52,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a minor early-stage heating issue.",False,1,868.1254386901855,1693.0,338.0
gpt_oss_120b__production,T02-typo50-v2,slighf motolr temp drift on Machine 2,0,Xs3,LOW,0.55,[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift.,False,1,1031.7983627319336,1694.0,357.0
gpt_oss_120b__production,T02-typo50-v2,slighf motolr temp drift on Machine 2,1,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating early heating.",False,1,1274.1942405700684,1694.0,299.0
gpt_oss_120b__production,T02-typo50-v2,slighf motolr temp drift on Machine 2,2,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating early heating.",False,1,925.3418445587158,1694.0,327.0
gpt_oss_120b__production,T02-typo50-v3,slihgt motor temp dxrift on Machine 2,0,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a minor early-stage heating issue.",False,1,808.0697059631348,1693.0,313.0
gpt_oss_120b__production,T02-typo50-v3,slihgt motor temp dxrift on Machine 2,1,Xs3,LOW,0.52,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating early heating.",False,1,1487.5822067260742,1693.0,426.0
gpt_oss_120b__production,T02-typo50-v3,slihgt motor temp dxrift on Machine 2,2,Xs3,LOW,0.55,"[gpt-oss-120b] Motor temperature sensor Xs3 shows a slight upward drift, indicating a minor early‑warning condition.",False,1,1227.0309925079346,1693.0,324.0
gpt_oss_120b__production,T03-typo25-v1,subtle pressuer creep on Machine 3,0,Xs4,LOW,0.52,"[gpt-oss-120b] Low-level oil pressure creep detected on Machine 3, sensor Xs4 indicates a subtle rise.",False,1,1222.4526405334473,1690.0,342.0
gpt_oss_120b__production,T03-typo25-v1,subtle pressuer creep on Machine 3,1,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure degradation.",False,1,1358.642578125,1690.0,349.0
gpt_oss_120b__production,T03-typo25-v1,subtle pressuer creep on Machine 3,2,Xs4,LOW,0.52,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creep, indicating a minor early-stage pressure issue.",False,1,786.8661880493164,1690.0,305.0
gpt_oss_120b__production,T03-typo25-v2,subtpe pressure creep on Machine 3,0,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight creeping increase — early warning of possible pressure loss.,False,1,1053.563117980957,1690.0,350.0
gpt_oss_120b__production,T03-typo25-v2,subtpe pressure creep on Machine 3,1,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight upward creep, indicating early pressure increase.",False,1,1157.7179431915283,1690.0,364.0
gpt_oss_120b__production,T03-typo25-v2,subtpe pressure creep on Machine 3,2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a slight upward creep, indicating early pressure increase.",False,1,1088.6778831481934,1690.0,357.0
gpt_oss_120b__production,T03-typo25-v3,subtlpe pressure creep on Machine 3,0,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating an early pressure issue.",False,1,1405.67946434021,1691.0,437.0
gpt_oss_120b__production,T03-typo25-v3,subtlpe pressure creep on Machine 3,1,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure anomaly.",False,1,2223.0935096740723,1691.0,282.0
gpt_oss_120b__production,T03-typo25-v3,subtlpe pressure creep on Machine 3,2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating an early pressure anomaly.",False,1,1369.0855503082275,1691.0,325.0
gpt_oss_120b__production,T03-typo50-v1,szubtle pressure creeo on Machine 3,0,Xs4,LOW,0.55,[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle increase — early sign of possible pressure creep.,False,1,827.8799057006836,1692.0,297.0
gpt_oss_120b__production,T03-typo50-v1,szubtle pressure creeo on Machine 3,1,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure degradation.",False,1,932.3117733001708,1692.0,308.0
gpt_oss_120b__production,T03-typo50-v1,szubtle pressure creeo on Machine 3,2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating an early warning of possible pressure loss.",False,1,1684.2739582061768,1692.0,343.0
gpt_oss_120b__production,T03-typo50-v2,subtle pressurw rceep on Machine 3,0,Xs4,LOW,0.52,[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle increase indicating a possible minor pressure seep.,False,1,815.4394626617432,1693.0,320.0
gpt_oss_120b__production,T03-typo50-v2,subtle pressurw rceep on Machine 3,1,Xs4,LOW,0.52,[gpt-oss-120b] Low-level pressure sensor Xs4 indicates a subtle leak on Machine 3.,False,1,2532.6151847839355,1693.0,295.0
gpt_oss_120b__production,T03-typo50-v2,subtle pressurw rceep on Machine 3,2,Xs4,LOW,0.52,[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle increase indicating a possible minor pressure seep.,False,1,879.9915313720703,1693.0,322.0
gpt_oss_120b__production,T03-typo50-v3,eubtle pressure cree on Machine 3,0,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 indicates a subtle creeping increase, suggesting early pressure buildup.",False,1,2690.516710281372,1691.0,364.0
gpt_oss_120b__production,T03-typo50-v3,eubtle pressure cree on Machine 3,1,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating early pressure rise.",False,1,775.2137184143066,1691.0,283.0
gpt_oss_120b__production,T03-typo50-v3,eubtle pressure cree on Machine 3,2,Xs4,LOW,0.55,"[gpt-oss-120b] Oil pressure sensor Xs4 shows a subtle creeping increase, indicating a potential early leak.",False,1,1443.4633255004885,1691.0,392.0
gpt_oss_120b__production,T04-typo25-v1,intermittent vibfation on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, flagged by sensor Xs0.",False,1,1216.538667678833,1690.0,390.0
gpt_oss_120b__production,T04-typo25-v1,intermittent vibfation on Machine 4,1,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicates a low-level issue.",False,1,1556.5054416656494,1690.0,284.0
gpt_oss_120b__production,T04-typo25-v1,intermittent vibfation on Machine 4,2,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicates a low-level issue.",False,1,970.7520008087158,1690.0,345.0
gpt_oss_120b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, indicating a low‑severity issue on sensor Xs0.",False,1,989.3076419830322,1691.0,368.0
gpt_oss_120b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,1,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, indicating a low‑severity issue on sensor Xs0.",False,1,1027.3418426513672,1691.0,409.0
gpt_oss_120b__production,T04-typo25-v2,intermittent vibratiopn on Machine 4,2,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, indicating a low‑severity issue on sensor Xs0.",False,1,1346.796274185181,1691.0,395.0
gpt_oss_120b__production,T04-typo25-v3,intefmittent vibration on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicating a low‑severity issue.",False,1,835.324764251709,1691.0,316.0
gpt_oss_120b__production,T04-typo25-v3,intefmittent vibration on Machine 4,1,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected by sensor Xs0 on Machine 4, indicating a possible early mechanical issue.",False,1,2718.8045978546143,1691.0,311.0
gpt_oss_120b__production,T04-typo25-v3,intefmittent vibration on Machine 4,2,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicating possible imbalance.",False,1,1429.2473793029783,1691.0,340.0
gpt_oss_120b__production,T04-typo50-v1,intermittent ibration on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicating a low severity issue.",False,1,1189.2120838165283,1689.0,299.0
gpt_oss_120b__production,T04-typo50-v1,intermittent ibration on Machine 4,1,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicating a low‑severity issue.",False,1,1126.6541481018066,1689.0,323.0
gpt_oss_120b__production,T04-typo50-v1,intermittent ibration on Machine 4,2,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicates a low‑severity issue.",False,1,883.8744163513184,1689.0,305.0
gpt_oss_120b__production,T04-typo50-v2,intermittnet vibration on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Vibration sensor Xs0 detecting intermittent vibration on Machine 4, indicating a potential early-stage issue.",False,1,1811.961889266968,1689.0,439.0
gpt_oss_120b__production,T04-typo50-v2,intermittnet vibration on Machine 4,1,Xs0,LOW,0.55,"[gpt-oss-120b] Vibration sensor Xs0 detected intermittent vibration on Machine 4, indicating a potential early-stage issue.",False,1,1169.7993278503418,1689.0,343.0
gpt_oss_120b__production,T04-typo50-v2,intermittnet vibration on Machine 4,2,Xs0,LOW,0.55,"[gpt-oss-120b] Vibration sensor Xs0 indicates intermittent vibration on Machine 4, suggesting a potential early-stage mechanical issue.",False,1,1298.1746196746826,1689.0,414.0
gpt_oss_120b__production,T04-typo50-v3,intermittent vibraton on Machine 4,0,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicates a low‑severity early warning.",False,1,1903.6340713500977,1689.0,430.0
gpt_oss_120b__production,T04-typo50-v3,intermittent vibraton on Machine 4,1,Xs0,LOW,0.55,"[gpt-oss-120b] Intermittent vibration detected on Machine 4, sensor Xs0 indicating a low‑severity issue.",False,1,1002.8319358825684,1689.0,311.0
gpt_oss_120b__production,T04-typo50-v3,intermittent vibraton on Machine 4,2,Xs0,LOW,0.55,[gpt-oss-120b] Vibration sensor Xs0 shows intermittent activity indicating a possible early-stage mechanical issue.,False,1,1142.2343254089355,1689.0,411.0
gpt_oss_120b__production,T05-typo25-v1,early sign of coolant fglow drop on Machine 5,0,W3,LOW,0.52,"[gpt-oss-120b] Coolant flow sensor W3 shows an early drop, indicating a possible leak.",False,1,820.2714920043945,1694.0,307.0
gpt_oss_120b__production,T05-typo25-v1,early sign of coolant fglow drop on Machine 5,1,W3,LOW,0.52,"[gpt-oss-120b] Coolant flow sensor W3 shows an early drop, indicating a possible leak.",False,1,760.0986957550049,1694.0,293.0
gpt_oss_120b__production,T05-typo25-v1,early sign of coolant fglow drop on Machine 5,2,W3,LOW,0.52,[gpt-oss-120b] Coolant flow sensor W3 shows an early drop indicating a possible leak.,False,1,787.860631942749,1694.0,290.0
gpt_oss_120b__production,T05-typo25-v2,early sign of coolant flo drop on Machine 5,0,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows an early drop, indicating a possible leak.",False,1,1156.536102294922,1692.0,456.0
gpt_oss_120b__production,T05-typo25-v2,early sign of coolant flo drop on Machine 5,1,W3,LOW,0.52,[gpt-oss-120b] Coolant flow sensor W3 shows early drop indication on Machine 5.,False,1,1774.86252784729,1692.0,347.0
gpt_oss_120b__production,T05-typo50-v3,arly sign of coolajt flow dro on Machine 5,1,W3,LOW,0.55,"[gpt-oss-120b] Coolant flow sensor W3 shows a low-level drop, indicating an early warning sign on Machine 5.",False,3,3070.275068283081,1694.0,351.0
gpt_oss_120b__production,T05-typo50-v3,arly sign of coolajt flow dro on Machine 5,2,W3,LOW,0.55,[gpt-oss-120b] Coolant flow sensor W3 shows early sign of reduced flow on Machine 5.,False,1,1243.7787055969238,1694.0,390.0
gpt_oss_120b__production,T06-typo25-v1,bearin temperature spike on Machine 1,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,1205.0678730010986,1690.0,349.0
gpt_oss_120b__production,T06-typo25-v1,bearin temperature spike on Machine 1,1,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,984.8575592041016,1690.0,332.0
gpt_oss_120b__production,T06-typo25-v1,bearin temperature spike on Machine 1,2,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike, indicating possible bearing overheating.",False,1,960.0038528442384,1690.0,348.0
gpt_oss_120b__production,T06-typo25-v2,bearing temperature szpike on Machine 1,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a moderate spike on Machine 1.,False,1,930.6755065917968,1691.0,368.0
gpt_oss_120b__production,T06-typo25-v2,bearing temperature szpike on Machine 1,1,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a moderate spike on Machine 1.,False,1,1238.5332584381104,1691.0,349.0
gpt_oss_120b__production,T06-typo25-v2,bearing temperature szpike on Machine 1,2,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike on Machine 1.,False,1,1533.2088470458984,1691.0,321.0
gpt_oss_120b__production,T06-typo25-v3,bearijg temperature spike on Machine 1,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,1578.850507736206,1691.0,390.0
gpt_oss_120b__production,T06-typo25-v3,bearijg temperature spike on Machine 1,1,Xs2,MEDIUM,0.73,"[gpt-oss-120b] Bearing temperature sensor Xs2 indicates a moderate spike, suggesting possible overheating.",False,1,1021.5752124786376,1691.0,344.0
gpt_oss_120b__production,T06-typo25-v3,bearijg temperature spike on Machine 1,2,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,875.2593994140625,1691.0,333.0
gpt_oss_120b__production,T06-typo50-v1,nearing temperatuer spike on Machine 1,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 indicating a moderate spike — possible overheating issue.,False,1,1895.6725597381592,1690.0,390.0
gpt_oss_120b__production,T06-typo50-v1,nearing temperatuer spike on Machine 1,1,Xs2,MEDIUM,0.73,[gpt-oss-120b] Temperature sensor Xs2 indicating a moderate spike — potential overheating on Machine 1.,False,1,1083.120584487915,1690.0,400.0
gpt_oss_120b__production,T06-typo50-v1,nearing temperatuer spike on Machine 1,2,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 indicating a moderate temperature spike on Machine 1.,False,1,1472.9621410369873,1690.0,471.0
gpt_oss_120b__production,T06-typo50-v2,bearing tempdrature spiker on Machine 1,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,1279.5743942260742,1692.0,300.0
gpt_oss_120b__production,T06-typo50-v2,bearing tempdrature spiker on Machine 1,1,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,857.8841686248779,1692.0,281.0
gpt_oss_120b__production,T06-typo50-v2,bearing tempdrature spiker on Machine 1,2,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,847.0079898834229,1692.0,286.0
gpt_oss_120b__production,T06-typo50-v3,earing temperatrue spike on Machine 1,0,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,939.0137195587158,1692.0,363.0
gpt_oss_120b__production,T06-typo50-v3,earing temperatrue spike on Machine 1,1,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,2286.569356918335,1692.0,363.0
gpt_oss_120b__production,T06-typo50-v3,earing temperatrue spike on Machine 1,2,Xs2,MEDIUM,0.73,[gpt-oss-120b] Bearing temperature sensor Xs2 shows a moderate spike indicating possible overheating.,False,1,2527.7438163757324,1692.0,367.0
gpt_oss_120b__production,T07-typo25-v1,otor temp anomaly on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,1065.9749507904053,1690.0,415.0
gpt_oss_120b__production,T07-typo25-v1,otor temp anomaly on Machine 2,1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,1279.0629863739014,1690.0,476.0
gpt_oss_120b__production,T07-typo25-v1,otor temp anomaly on Machine 2,2,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 reporting an anomaly — possible overheating issue.,False,1,1022.043228149414,1690.0,394.0
gpt_oss_120b__production,T07-typo25-v2,motor temp anhomaly on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,2138.1261348724365,1691.0,463.0
gpt_oss_120b__production,T07-typo25-v2,motor temp anhomaly on Machine 2,1,Xs3,MEDIUM,0.73,"[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly, suggesting possible overheating.",False,1,1407.2747230529783,1691.0,581.0
gpt_oss_120b__production,T07-typo25-v2,motor temp anhomaly on Machine 2,2,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,1101.8497943878174,1691.0,426.0
gpt_oss_120b__production,T07-typo25-v3,motor tem anomaly on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicating abnormal reading — possible overheating issue.,False,1,1596.731424331665,1689.0,599.0
gpt_oss_120b__production,T07-typo25-v3,motor tem anomaly on Machine 2,1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal reading — possible overheating issue.,False,1,1106.898546218872,1689.0,415.0
gpt_oss_120b__production,T07-typo25-v3,motor tem anomaly on Machine 2,2,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 showing abnormal reading — possible overheating issue.,False,1,3539.0005111694336,1689.0,529.0
gpt_oss_120b__production,T07-typo50-v1,motor tmp aqnomaly on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,1139.8158073425293,1691.0,426.0
gpt_oss_120b__production,T07-typo50-v1,motor tmp aqnomaly on Machine 2,1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,1861.452341079712,1691.0,427.0
gpt_oss_120b__production,T07-typo50-v1,motor tmp aqnomaly on Machine 2,2,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal reading — possible overheating issue.,False,1,1283.8575839996338,1691.0,370.0
gpt_oss_120b__production,T07-typo50-v2,motor tmep anomal on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal rise.,False,1,1291.5494441986084,1690.0,412.0
gpt_oss_120b__production,T07-typo50-v2,motor tmep anomal on Machine 2,1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,3174.0365028381348,1690.0,644.0
gpt_oss_120b__production,T07-typo50-v2,motor tmep anomal on Machine 2,2,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an abnormal reading — possible overheating issue.,False,1,1715.8713340759275,1690.0,436.0
gpt_oss_120b__production,T07-typo50-v3,moto tenp anomaly on Machine 2,0,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicates an anomaly on Machine 2.,False,1,1632.2863101959229,1690.0,566.0
gpt_oss_120b__production,T07-typo50-v3,moto tenp anomaly on Machine 2,1,Xs3,MEDIUM,0.73,[gpt-oss-120b] Motor temperature sensor Xs3 indicating abnormal rise — possible overheating issue.,False,1,1053.774118423462,1690.0,407.0
